time,type,distance,person_x,person_y,forklift_x,forklift_y
2025-07-10 17:33:27,realtime,220.63,391.33,262.18,611.66,273.62
2025-07-10 17:33:27,predict,1504.93,391.33,262.18,611.66,273.62
2025-07-10 17:33:28,predict,1503.43,391.33,262.18,611.66,273.62
2025-07-10 17:33:28,predict,1504.94,370.61,261.31,611.66,273.62
2025-07-10 17:33:29,predict,1503.44,370.61,261.31,611.66,273.62
2025-07-10 17:33:29,realtime,219.92,391.32,262.41,601.99,325.52
2025-07-10 17:33:29,realtime,220.67,391.32,262.41,611.73,273.08
2025-07-10 17:33:29,predict,1504.62,391.32,262.41,611.73,273.08
2025-07-10 17:33:30,predict,1502.93,391.32,262.41,611.73,273.08
2025-07-10 17:33:30,predict,1504.63,370.51,261.47,611.73,273.08
2025-07-10 17:33:30,predict,1502.95,370.51,261.47,611.73,273.08
2025-07-10 17:33:31,realtime,219.86,391.31,262.67,601.86,325.96
2025-07-10 17:33:31,realtime,220.71,391.31,262.67,611.79,272.54
2025-07-10 17:33:31,predict,1504.35,391.31,262.67,611.79,272.54
2025-07-10 17:33:32,predict,1502.44,391.31,262.67,611.79,272.54
2025-07-10 17:33:32,predict,1504.36,370.49,261.74,611.79,272.54
2025-07-10 17:33:32,predict,1502.45,370.49,261.74,611.79,272.54
2025-07-10 17:33:33,realtime,219.64,391.45,262.98,601.69,326.54
2025-07-10 17:33:33,realtime,220.60,391.45,262.98,611.86,272.00
2025-07-10 17:33:33,predict,1504.11,391.45,262.98,611.86,272.00
2025-07-10 17:33:33,predict,1501.95,391.45,262.98,611.86,272.00
2025-07-10 17:33:34,predict,1504.12,370.29,262.76,611.86,272.00
2025-07-10 17:33:34,predict,1501.96,370.29,262.76,611.86,272.00
2025-07-10 17:33:35,realtime,219.58,391.51,263.18,601.55,327.20
2025-07-10 17:33:35,realtime,220.58,391.51,263.18,611.93,271.46
2025-07-10 17:33:35,predict,1503.83,391.51,263.18,611.93,271.46
2025-07-10 17:33:35,predict,1501.46,391.51,263.18,611.93,271.46
2025-07-10 17:33:36,predict,1503.85,370.39,263.15,611.93,271.46
2025-07-10 17:33:36,predict,1501.48,370.39,263.15,611.93,271.46
2025-07-10 17:33:36,realtime,219.61,391.49,263.19,601.41,327.70
2025-07-10 17:33:36,realtime,220.64,391.49,263.19,612.00,270.93
2025-07-10 17:33:37,predict,1503.50,391.49,263.19,612.00,270.93
2025-07-10 17:33:37,predict,1500.99,391.49,263.19,612.00,270.93
2025-07-10 17:33:38,predict,1503.52,370.36,263.25,612.00,270.93
2025-07-10 17:33:38,predict,1501.00,370.36,263.25,612.00,270.93
2025-07-10 17:33:38,realtime,219.71,391.49,263.08,601.26,328.40
2025-07-10 17:33:38,realtime,220.70,391.49,263.08,612.06,270.39
2025-07-10 17:33:39,predict,1503.23,391.49,263.08,612.06,270.39
2025-07-10 17:33:39,predict,1500.52,391.49,263.08,612.06,270.39
2025-07-10 17:33:39,predict,1503.25,370.42,263.21,612.06,270.39
2025-07-10 17:33:40,predict,1500.54,370.42,263.21,612.06,270.39
2025-07-10 17:33:40,realtime,219.74,391.54,262.72,601.01,329.11
2025-07-10 17:33:40,realtime,220.70,391.54,262.72,612.13,269.85
2025-07-10 17:33:41,predict,1502.84,391.54,262.72,612.13,269.85
2025-07-10 17:33:41,predict,1500.06,391.54,262.72,612.13,269.85
2025-07-10 17:33:41,predict,1502.86,370.13,262.68,612.13,269.85
2025-07-10 17:33:42,predict,1500.08,370.13,262.68,612.13,269.85
2025-07-10 17:33:42,realtime,219.62,391.59,262.74,600.80,329.57
2025-07-10 17:33:43,predict,1502.36,391.59,262.74,629.68,269.31
2025-07-10 17:33:43,predict,1502.38,369.92,262.86,629.68,269.31
2025-07-10 17:33:44,realtime,219.47,391.63,262.81,600.66,329.70
2025-07-10 17:33:44,predict,1501.94,391.63,262.81,629.62,269.50
2025-07-10 17:33:44,predict,1501.96,369.71,262.87,629.62,269.50
2025-07-10 17:33:45,realtime,219.65,391.74,261.92,600.50,330.22
2025-07-10 17:33:45,predict,1501.73,391.74,261.92,629.64,269.61
2025-07-10 17:33:46,predict,1501.75,369.45,262.35,629.64,269.61
2025-07-10 17:33:46,realtime,219.82,391.83,261.14,600.38,330.61
2025-07-10 17:33:46,predict,1501.42,391.83,261.14,629.68,269.72
2025-07-10 17:33:47,predict,1501.43,369.34,261.26,629.68,269.72
2025-07-10 17:33:47,realtime,219.78,391.81,260.96,600.20,330.78
2025-07-10 17:33:47,predict,1501.13,391.81,260.96,629.63,269.76
2025-07-10 17:33:48,predict,1501.15,368.73,261.14,629.63,269.76
2025-07-10 17:33:48,realtime,219.49,391.85,261.01,599.97,330.73
2025-07-10 17:33:49,predict,1500.94,391.85,261.01,629.61,269.77
2025-07-10 17:33:49,predict,1500.96,368.66,260.95,629.61,269.77
2025-07-10 17:33:49,realtime,219.09,391.84,261.38,599.69,330.65
2025-07-10 17:33:50,predict,1500.64,391.84,261.38,629.56,269.86
2025-07-10 17:33:50,predict,1500.66,368.27,261.13,629.56,269.86
2025-07-10 17:33:50,realtime,219.10,391.77,261.18,599.41,331.10
2025-07-10 17:33:51,predict,1500.51,391.77,261.18,629.29,270.04
2025-07-10 17:33:51,predict,1500.53,367.99,260.78,629.29,270.04
2025-07-10 17:33:51,realtime,218.85,391.81,261.32,599.14,331.36
2025-07-10 17:33:52,predict,1500.50,391.81,261.32,629.06,270.27
2025-07-10 17:33:52,predict,1500.51,367.93,261.13,629.06,270.27
2025-07-10 17:33:52,realtime,218.55,391.77,261.53,598.80,331.53
2025-07-10 17:33:53,predict,1500.48,391.77,261.53,628.97,270.36
2025-07-10 17:33:53,predict,1500.50,367.84,261.22,628.97,270.36
2025-07-10 17:33:54,realtime,218.40,391.54,261.63,598.37,331.77
2025-07-10 17:33:54,predict,1500.47,367.78,261.29,628.91,270.43
2025-07-10 17:33:54,predict,1500.45,391.54,261.63,628.91,270.43
2025-07-10 17:33:55,realtime,218.00,391.41,262.56,597.95,332.31
2025-07-10 17:33:55,predict,1500.36,367.54,261.81,628.67,270.47
2025-07-10 17:33:55,predict,1500.35,391.41,262.56,628.67,270.47
2025-07-10 17:33:56,realtime,218.06,391.17,262.58,597.63,332.77
2025-07-10 17:33:56,predict,1500.17,367.35,261.85,628.33,270.52
2025-07-10 17:33:56,predict,1500.15,391.17,262.58,628.33,270.52
2025-07-10 17:33:57,realtime,218.14,391.04,262.46,597.43,333.07
2025-07-10 17:33:57,predict,1499.97,367.12,261.81,628.24,270.60
2025-07-10 17:33:57,predict,1499.95,391.04,262.46,628.24,270.60
2025-07-10 17:33:58,realtime,218.15,390.69,262.84,597.15,333.30
2025-07-10 17:33:58,predict,1499.85,367.00,261.83,628.16,270.67
2025-07-10 17:33:58,predict,1499.83,390.69,262.84,628.16,270.67
2025-07-10 17:33:59,realtime,218.63,389.93,263.17,596.91,333.60
2025-07-10 17:33:59,predict,1499.81,366.65,261.77,628.19,270.85
2025-07-10 17:33:59,predict,1499.79,389.93,263.17,628.19,270.85
2025-07-10 17:34:00,realtime,219.30,389.16,262.86,596.66,333.83
2025-07-10 17:34:00,predict,1499.71,366.54,261.48,628.27,270.92
2025-07-10 17:34:00,predict,1499.69,389.16,262.86,628.27,270.92
2025-07-10 17:34:01,realtime,219.44,388.98,262.65,596.95,332.66
2025-07-10 17:34:01,predict,1499.80,366.49,260.99,628.24,270.98
2025-07-10 17:34:01,predict,1499.78,388.98,262.65,628.24,270.98
2025-07-10 17:34:02,realtime,219.74,388.63,262.64,597.03,332.34
2025-07-10 17:34:02,predict,1499.63,366.35,260.86,628.27,270.99
2025-07-10 17:34:02,predict,1499.61,388.63,262.64,628.27,270.99
2025-07-10 17:34:03,realtime,220.24,387.89,262.49,596.59,332.84
2025-07-10 17:34:03,predict,1499.67,365.85,261.91,627.99,271.05
2025-07-10 17:34:03,predict,1499.65,387.89,262.49,627.99,271.05
2025-07-10 17:34:04,realtime,220.47,387.65,262.24,596.35,333.30
2025-07-10 17:34:04,predict,1499.66,365.60,261.76,627.67,271.13
2025-07-10 17:34:05,predict,1499.65,387.65,262.24,627.67,271.13
2025-07-10 17:34:05,realtime,220.63,387.53,261.47,596.00,333.70
2025-07-10 17:34:05,predict,1499.63,365.25,261.65,627.44,271.25
2025-07-10 17:34:06,predict,1499.62,387.53,261.47,627.44,271.25
2025-07-10 17:34:06,realtime,220.55,387.44,261.72,595.67,334.41
2025-07-10 17:34:06,predict,1499.60,364.86,261.82,627.20,271.34
2025-07-10 17:34:07,predict,1499.59,387.44,261.72,627.20,271.34
2025-07-10 17:34:07,realtime,220.38,387.30,262.49,595.41,334.99
2025-07-10 17:34:07,predict,1499.47,363.89,262.07,627.00,271.50
2025-07-10 17:34:08,predict,1499.45,387.30,262.49,627.00,271.50
2025-07-10 17:34:08,realtime,220.35,387.21,262.48,595.08,335.56
2025-07-10 17:34:08,predict,1499.34,363.82,261.71,626.86,271.63
2025-07-10 17:34:09,predict,1499.32,387.21,262.48,626.86,271.63
2025-07-10 17:34:09,realtime,220.35,387.14,262.23,594.73,336.13
2025-07-10 17:34:09,predict,1499.18,363.51,262.14,626.80,271.85
2025-07-10 17:34:10,predict,1499.16,387.14,262.23,626.80,271.85
2025-07-10 17:34:10,realtime,220.22,387.09,262.51,594.31,337.07
2025-07-10 17:34:10,predict,1499.02,363.33,261.99,626.70,271.91
2025-07-10 17:34:11,predict,1499.01,387.09,262.51,626.70,271.91
2025-07-10 17:34:11,realtime,220.05,387.14,262.59,593.96,337.74
2025-07-10 17:34:11,predict,1498.71,362.80,262.31,626.58,272.00
2025-07-10 17:34:12,predict,1498.69,387.14,262.59,626.58,272.00
2025-07-10 17:34:12,realtime,219.94,387.13,262.72,593.76,338.09
2025-07-10 17:34:12,predict,1498.31,362.53,262.39,626.52,272.21
2025-07-10 17:34:13,predict,1498.29,387.13,262.72,626.52,272.21
2025-07-10 17:34:13,realtime,219.85,387.09,262.62,593.46,338.44
2025-07-10 17:34:13,predict,1497.96,362.48,262.41,626.48,272.40
2025-07-10 17:34:14,predict,1497.94,387.09,262.62,626.48,272.40
2025-07-10 17:34:14,realtime,219.85,387.10,262.70,593.25,339.13
2025-07-10 17:34:14,predict,1497.65,362.44,262.49,626.37,272.74
2025-07-10 17:34:15,predict,1497.63,387.10,262.70,626.37,272.74
2025-07-10 17:34:15,realtime,219.78,387.04,262.44,592.79,339.71
2025-07-10 17:34:15,predict,1497.31,362.43,262.92,626.13,273.99
2025-07-10 17:34:16,predict,1508.58,362.43,262.92,626.13,273.99
2025-07-10 17:34:16,predict,1497.29,387.04,262.44,626.13,273.99
2025-07-10 17:34:16,predict,1508.56,387.04,262.44,626.13,273.99
2025-07-10 17:34:16,realtime,219.74,387.07,261.98,592.46,340.10
2025-07-10 17:34:17,predict,1496.98,362.38,262.91,625.99,274.66
2025-07-10 17:34:17,predict,1508.45,362.38,262.91,625.99,274.66
2025-07-10 17:34:17,predict,1496.97,387.07,261.98,625.99,274.66
2025-07-10 17:34:17,predict,1508.43,387.07,261.98,625.99,274.66
2025-07-10 17:34:17,realtime,219.58,387.12,261.72,592.09,340.49
2025-07-10 17:34:18,predict,1496.77,362.34,262.69,625.95,274.96
2025-07-10 17:34:18,predict,1508.47,362.34,262.69,625.95,274.96
2025-07-10 17:34:18,predict,1496.75,387.12,261.72,625.95,274.96
2025-07-10 17:34:18,predict,1508.45,387.12,261.72,625.95,274.96
2025-07-10 17:34:18,realtime,219.53,387.05,261.66,591.76,340.97
2025-07-10 17:34:19,predict,1496.62,362.35,262.44,625.82,275.14
2025-07-10 17:34:19,predict,1508.54,362.35,262.44,625.82,275.14
2025-07-10 17:34:19,predict,1496.61,387.05,261.66,625.82,275.14
2025-07-10 17:34:19,predict,1508.52,387.05,261.66,625.82,275.14
2025-07-10 17:34:20,realtime,219.35,387.01,261.64,591.13,341.96
2025-07-10 17:34:20,predict,1496.49,362.39,261.77,625.75,275.22
2025-07-10 17:34:20,predict,1508.69,362.39,261.77,625.75,275.22
2025-07-10 17:34:20,predict,1496.47,387.01,261.64,625.75,275.22
2025-07-10 17:34:20,predict,1508.67,387.01,261.64,625.75,275.22
2025-07-10 17:34:21,realtime,219.20,386.98,262.08,590.96,342.34
2025-07-10 17:34:21,predict,1496.16,386.98,262.08,625.64,275.28
2025-07-10 17:34:21,predict,1496.17,362.35,261.47,625.64,275.28
2025-07-10 17:34:22,realtime,219.00,387.00,262.17,590.79,342.38
2025-07-10 17:34:22,predict,1495.98,387.00,262.17,625.53,275.38
2025-07-10 17:34:22,predict,1496.00,362.32,261.26,625.53,275.38
2025-07-10 17:34:23,realtime,218.92,386.86,262.47,590.49,342.87
2025-07-10 17:34:23,predict,1495.89,386.86,262.47,625.46,275.62
2025-07-10 17:34:23,predict,1495.91,361.90,261.83,625.46,275.62
2025-07-10 17:34:24,realtime,218.67,386.42,262.79,589.74,343.26
2025-07-10 17:34:24,predict,1495.83,386.42,262.79,625.45,275.88
2025-07-10 17:34:24,predict,1495.85,361.44,262.09,625.45,275.88
2025-07-10 17:34:25,realtime,218.48,386.18,262.81,589.20,343.53
2025-07-10 17:34:25,predict,1495.69,386.18,262.81,625.41,275.98
2025-07-10 17:34:25,predict,1495.71,361.30,261.93,625.41,275.98
2025-07-10 17:34:26,realtime,218.46,385.97,262.78,588.75,344.07
2025-07-10 17:34:26,predict,1495.56,385.97,262.78,625.35,276.10
2025-07-10 17:34:26,predict,1495.58,361.08,261.42,625.35,276.10
2025-07-10 17:34:27,realtime,218.64,385.34,263.19,588.28,344.52
2025-07-10 17:34:27,predict,1495.44,385.34,263.19,625.31,276.16
2025-07-10 17:34:27,predict,1495.46,360.93,262.17,625.31,276.16
2025-07-10 17:34:28,realtime,218.73,384.70,263.48,587.62,345.11
2025-07-10 17:34:28,predict,1495.29,384.70,263.48,625.28,276.13
2025-07-10 17:34:28,predict,1495.31,360.48,262.96,625.28,276.13
2025-07-10 17:34:29,realtime,218.80,384.29,263.41,586.98,345.83
2025-07-10 17:34:29,predict,1495.09,384.29,263.41,625.30,276.17
2025-07-10 17:34:29,predict,1495.10,360.41,262.58,625.30,276.17
2025-07-10 17:34:30,realtime,218.60,384.11,263.52,586.40,346.39
2025-07-10 17:34:30,predict,1494.87,384.11,263.52,625.31,276.27
2025-07-10 17:34:30,predict,1494.89,360.07,262.40,625.31,276.27
2025-07-10 17:34:31,realtime,218.84,383.72,263.52,586.09,346.78
2025-07-10 17:34:31,predict,1494.58,383.72,263.52,625.34,276.32
2025-07-10 17:34:32,predict,1494.60,359.54,262.25,625.34,276.32
2025-07-10 17:34:32,realtime,219.37,382.89,263.50,585.57,347.43
2025-07-10 17:34:32,predict,1494.37,358.99,262.21,625.34,276.46
2025-07-10 17:34:33,predict,1494.35,382.89,263.50,625.34,276.46
2025-07-10 17:34:33,realtime,219.03,382.93,263.64,585.17,347.74
2025-07-10 17:34:33,predict,1494.11,358.78,262.56,625.20,276.02
2025-07-10 17:34:34,predict,1494.09,382.93,263.64,625.20,276.02
2025-07-10 17:34:34,realtime,219.37,382.47,263.68,584.99,347.98
2025-07-10 17:34:34,predict,1493.83,358.56,262.34,625.14,275.93
2025-07-10 17:34:35,predict,1493.81,382.47,263.68,625.14,275.93
2025-07-10 17:34:35,realtime,219.56,382.25,263.69,584.81,348.40
2025-07-10 17:34:35,predict,1493.64,358.14,262.34,625.10,275.97
2025-07-10 17:34:36,predict,1493.62,382.25,263.69,625.10,275.97
2025-07-10 17:34:36,realtime,219.26,381.91,263.95,584.34,348.21
2025-07-10 17:34:36,predict,1493.10,357.45,262.39,625.21,276.49
2025-07-10 17:34:37,predict,1493.08,381.91,263.95,625.21,276.49
2025-07-10 17:34:37,realtime,219.52,381.72,264.00,584.13,348.98
2025-07-10 17:34:37,predict,1493.42,357.18,262.59,625.24,276.89
2025-07-10 17:34:38,predict,1493.40,381.72,264.00,625.24,276.89
2025-07-10 17:34:38,realtime,219.60,381.47,264.09,583.67,349.76
2025-07-10 17:34:38,predict,1493.39,356.98,262.91,625.30,277.13
2025-07-10 17:34:39,predict,1493.37,381.47,264.09,625.30,277.13
2025-07-10 17:34:39,realtime,219.65,381.41,264.05,583.25,350.68
2025-07-10 17:34:39,predict,1493.27,356.81,262.82,625.18,276.75
2025-07-10 17:34:40,predict,1493.25,381.41,264.05,625.18,276.75
2025-07-10 17:34:40,realtime,220.00,381.26,264.09,583.05,351.72
2025-07-10 17:34:40,predict,1493.05,356.66,262.69,625.30,277.33
2025-07-10 17:34:41,predict,1493.03,381.26,264.09,625.30,277.33
2025-07-10 17:34:41,realtime,220.11,381.13,264.25,582.72,352.65
2025-07-10 17:34:41,predict,1492.81,356.65,262.93,625.27,277.54
2025-07-10 17:34:42,predict,1492.79,381.13,264.25,625.27,277.54
2025-07-10 17:34:42,realtime,220.03,380.98,264.52,582.27,353.36
2025-07-10 17:34:43,predict,1492.56,356.66,263.34,625.23,277.82
2025-07-10 17:34:43,predict,1492.55,380.98,264.52,625.23,277.82
2025-07-10 17:34:43,realtime,219.85,380.94,264.61,581.79,354.02
2025-07-10 17:34:44,predict,1492.33,356.74,263.64,625.17,278.05
2025-07-10 17:34:44,predict,1492.31,380.94,264.61,625.17,278.05
2025-07-10 17:34:44,realtime,219.77,380.89,264.96,581.52,354.66
2025-07-10 17:34:45,predict,1491.95,356.66,264.03,625.10,278.30
2025-07-10 17:34:45,predict,1491.93,380.89,264.96,625.10,278.30
2025-07-10 17:34:45,realtime,219.82,380.77,265.10,581.36,355.01
2025-07-10 17:34:46,predict,1491.64,356.58,264.20,625.09,278.45
2025-07-10 17:34:46,predict,1491.62,380.77,265.10,625.09,278.45
2025-07-10 17:34:46,realtime,219.88,380.65,265.09,581.19,355.27
2025-07-10 17:34:47,predict,1491.43,356.51,264.40,625.13,278.70
2025-07-10 17:34:47,predict,1491.41,380.65,265.09,625.13,278.70
2025-07-10 17:34:48,realtime,219.92,380.46,265.22,580.90,355.70
2025-07-10 17:34:48,predict,1491.26,356.49,264.48,624.91,278.43
2025-07-10 17:34:48,predict,1491.24,380.46,265.22,624.91,278.43
2025-07-10 17:34:49,realtime,220.29,380.00,265.18,580.66,356.06
2025-07-10 17:34:49,predict,1491.09,356.46,264.60,624.82,278.41
2025-07-10 17:34:49,predict,1491.07,380.00,265.18,624.82,278.41
2025-07-10 17:34:50,realtime,220.51,379.71,265.20,580.43,356.50
2025-07-10 17:34:50,predict,1491.02,356.44,264.75,624.98,278.94
2025-07-10 17:34:50,predict,1491.01,379.71,265.20,624.98,278.94
2025-07-10 17:34:51,realtime,220.88,379.41,264.97,580.24,356.92
2025-07-10 17:34:51,predict,1491.04,356.52,264.65,625.03,279.26
2025-07-10 17:34:51,predict,1491.02,379.41,264.97,625.03,279.26
2025-07-10 17:34:52,realtime,221.10,379.33,264.78,580.03,357.53
2025-07-10 17:34:52,predict,1491.15,356.57,264.62,625.05,279.48
2025-07-10 17:34:52,predict,1491.13,379.33,264.78,625.05,279.48
2025-07-10 17:34:53,realtime,221.34,379.06,265.32,579.91,358.32
2025-07-10 17:34:53,predict,1491.25,356.57,264.86,625.04,279.55
2025-07-10 17:34:53,predict,1491.23,379.06,265.32,625.04,279.55
2025-07-10 17:34:54,realtime,221.82,378.92,265.15,579.75,359.35
2025-07-10 17:34:54,predict,1491.43,356.60,264.92,625.03,279.79
2025-07-10 17:34:54,predict,1491.42,378.92,265.15,625.03,279.79
2025-07-10 17:34:55,realtime,222.54,378.66,264.79,579.66,360.32
2025-07-10 17:34:55,predict,1491.47,356.62,265.03,625.04,279.93
2025-07-10 17:34:55,predict,1491.46,378.66,264.79,625.04,279.93
2025-07-10 17:34:56,realtime,222.84,378.41,265.00,579.50,361.04
2025-07-10 17:34:56,predict,1491.43,356.61,265.31,625.07,280.07
2025-07-10 17:34:56,predict,1491.41,378.41,265.00,625.07,280.07
2025-07-10 17:34:57,realtime,223.39,377.41,266.25,579.41,361.63
2025-07-10 17:34:57,predict,1491.33,356.63,265.76,625.07,280.14
2025-07-10 17:34:57,predict,1491.31,377.41,266.25,625.07,280.14
2025-07-10 17:34:58,realtime,223.89,377.03,266.29,579.36,362.15
2025-07-10 17:34:58,predict,1491.28,356.57,266.13,625.07,280.19
2025-07-10 17:34:58,predict,1491.27,377.03,266.29,625.07,280.19
2025-07-10 17:34:59,realtime,224.05,376.74,266.78,579.32,362.50
2025-07-10 17:34:59,predict,1491.26,356.75,266.78,625.11,280.35
2025-07-10 17:35:00,predict,1491.25,376.74,266.78,625.11,280.35
2025-07-10 17:35:00,realtime,224.39,376.39,266.93,579.22,362.89
2025-07-10 17:35:00,predict,1491.29,356.82,266.95,625.11,280.56
2025-07-10 17:35:01,predict,1491.28,376.39,266.93,625.11,280.56
2025-07-10 17:35:01,realtime,224.78,375.77,267.25,579.00,363.28
2025-07-10 17:35:01,predict,1491.34,356.83,267.32,625.14,280.74
2025-07-10 17:35:02,predict,1491.33,375.77,267.25,625.14,280.74
2025-07-10 17:35:02,realtime,225.04,375.44,267.56,578.89,363.73
2025-07-10 17:35:02,predict,1491.16,356.82,267.66,625.21,280.82
2025-07-10 17:35:03,predict,1491.14,375.44,267.56,625.21,280.82
2025-07-10 17:35:03,realtime,225.19,375.25,267.66,578.75,364.10
2025-07-10 17:35:03,predict,1491.17,356.93,267.98,625.24,281.03
2025-07-10 17:35:04,predict,1491.16,375.25,267.66,625.24,281.03
2025-07-10 17:35:04,realtime,225.60,374.92,267.99,578.78,364.61
2025-07-10 17:35:04,predict,1491.03,357.08,268.29,625.26,281.15
2025-07-10 17:35:05,predict,1491.01,374.92,267.99,625.26,281.15
2025-07-10 17:35:05,realtime,226.93,374.02,267.10,578.65,365.20
2025-07-10 17:35:05,predict,1491.12,357.13,268.32,625.28,281.34
2025-07-10 17:35:06,predict,1491.11,374.02,267.10,625.28,281.34
2025-07-10 17:35:06,realtime,227.40,373.49,267.12,578.33,365.86
2025-07-10 17:35:06,predict,1491.07,357.10,268.77,625.29,281.59
2025-07-10 17:35:07,predict,1491.06,373.49,267.12,625.29,281.59
2025-07-10 17:35:07,realtime,227.57,373.18,267.16,577.92,366.50
2025-07-10 17:35:07,predict,1490.87,357.17,269.44,625.28,281.89
2025-07-10 17:35:08,predict,1490.86,373.18,267.16,625.28,281.89
2025-07-10 17:35:08,realtime,227.65,372.42,267.89,577.53,366.66
2025-07-10 17:35:09,predict,1490.84,357.21,269.85,625.58,282.06
2025-07-10 17:35:09,predict,1490.83,372.42,267.89,625.58,282.06
2025-07-10 17:35:09,realtime,227.49,372.19,268.01,576.82,367.41
2025-07-10 17:35:10,predict,1489.95,357.46,270.12,625.70,282.20
2025-07-10 17:35:10,predict,1489.94,372.19,268.01,625.70,282.20
2025-07-10 17:35:11,realtime,227.16,372.12,268.29,576.22,368.02
2025-07-10 17:35:11,predict,1489.05,357.57,270.48,625.74,282.27
2025-07-10 17:35:11,predict,1489.04,372.12,268.29,625.74,282.27
2025-07-10 17:35:12,realtime,226.94,371.92,268.49,575.64,368.50
2025-07-10 17:35:12,predict,1488.25,357.71,270.64,625.46,282.66
2025-07-10 17:35:12,predict,1488.24,371.92,268.49,625.46,282.66
2025-07-10 17:35:13,realtime,226.52,371.93,268.74,575.07,368.95
2025-07-10 17:35:13,predict,1487.27,357.79,270.69,625.35,283.04
2025-07-10 17:35:13,predict,1487.26,371.93,268.74,625.35,283.04
2025-07-10 17:35:14,realtime,225.53,372.26,269.51,574.30,369.75
2025-07-10 17:35:14,predict,1485.94,357.99,270.97,625.33,283.49
2025-07-10 17:35:14,predict,1485.93,372.26,269.51,625.33,283.49
2025-07-10 17:35:15,realtime,225.17,372.36,269.79,573.86,370.28
2025-07-10 17:35:15,predict,1484.69,358.11,271.17,625.34,283.79
2025-07-10 17:35:15,predict,1484.68,372.36,269.79,625.34,283.79
2025-07-10 17:35:16,realtime,224.66,372.57,270.29,573.49,370.82
2025-07-10 17:35:16,predict,1483.54,358.40,271.37,625.29,284.13
2025-07-10 17:35:17,predict,1483.53,372.57,270.29,625.29,284.13
2025-07-10 17:35:17,realtime,224.37,372.76,270.57,573.17,371.45
2025-07-10 17:35:17,predict,1482.36,358.59,271.67,625.29,284.38
2025-07-10 17:35:18,predict,1482.35,372.76,270.57,625.29,284.38
2025-07-10 17:35:18,realtime,224.25,373.05,271.03,572.98,372.61
2025-07-10 17:35:18,predict,1480.97,358.75,271.96,625.27,284.68
2025-07-10 17:35:19,predict,1480.96,373.05,271.03,625.27,284.68
2025-07-10 17:35:19,realtime,223.93,373.12,271.77,572.63,373.46
2025-07-10 17:35:19,predict,1479.90,358.93,272.26,625.25,284.82
2025-07-10 17:35:20,predict,1479.89,373.12,271.77,625.25,284.82
2025-07-10 17:35:20,realtime,223.70,373.18,272.10,572.21,374.21
2025-07-10 17:35:21,predict,1478.80,359.02,272.55,625.18,284.90
2025-07-10 17:35:21,predict,1478.79,373.18,272.10,625.18,284.90
2025-07-10 17:35:22,realtime,223.34,373.34,272.10,571.58,374.96
2025-07-10 17:35:22,predict,1477.70,359.17,272.79,625.07,285.38
2025-07-10 17:35:22,predict,1477.69,373.34,272.10,625.07,285.38
2025-07-10 17:35:23,realtime,222.54,373.74,272.44,570.84,375.77
2025-07-10 17:35:23,predict,1476.39,373.74,272.44,624.98,285.57
2025-07-10 17:35:23,predict,1476.40,359.27,273.38,624.98,285.57
2025-07-10 17:35:24,realtime,222.11,373.91,272.53,570.33,376.23
2025-07-10 17:35:24,predict,1475.27,373.91,272.53,624.97,285.81
2025-07-10 17:35:24,predict,1475.29,359.47,273.40,624.97,285.81
2025-07-10 17:35:25,realtime,221.65,374.14,272.61,569.95,376.46
2025-07-10 17:35:25,realtime,234.09,359.51,273.94,569.95,376.46
2025-07-10 17:35:25,predict,1474.39,374.14,272.61,625.00,285.97
2025-07-10 17:35:26,predict,1474.40,359.51,273.94,625.00,285.97
2025-07-10 17:35:26,realtime,221.33,374.30,272.81,569.67,376.81
2025-07-10 17:35:26,realtime,233.85,359.47,274.34,569.67,376.81
2025-07-10 17:35:26,predict,1473.23,374.30,272.81,625.06,286.11
2025-07-10 17:35:27,predict,1473.24,359.47,274.34,625.06,286.11
2025-07-10 17:35:27,realtime,233.49,359.30,274.92,568.97,377.67
2025-07-10 17:35:27,realtime,220.60,374.54,273.44,568.97,377.67
2025-07-10 17:35:27,predict,1472.11,359.30,274.92,625.05,286.28
2025-07-10 17:35:28,predict,1472.10,374.54,273.44,625.05,286.28
2025-07-10 17:35:28,realtime,233.40,359.24,275.16,568.52,378.49
2025-07-10 17:35:28,realtime,220.37,374.61,273.78,568.52,378.49
2025-07-10 17:35:29,predict,1470.89,359.24,275.16,625.05,286.42
2025-07-10 17:35:29,predict,1470.88,374.61,273.78,625.05,286.42
2025-07-10 17:35:30,realtime,233.53,359.05,275.37,568.24,379.16
2025-07-10 17:35:30,realtime,220.37,374.61,273.93,568.24,379.16
2025-07-10 17:35:30,predict,1469.80,359.05,275.37,625.06,286.51
2025-07-10 17:35:30,predict,1469.79,374.61,273.93,625.06,286.51
2025-07-10 17:35:31,realtime,233.55,358.89,275.66,568.07,379.53
2025-07-10 17:35:31,realtime,220.26,374.55,274.35,568.07,379.53
2025-07-10 17:35:31,predict,1469.03,358.89,275.66,625.12,286.64
2025-07-10 17:35:31,predict,1469.02,374.55,274.35,625.12,286.64
2025-07-10 17:35:32,realtime,219.92,374.64,274.61,567.69,379.94
2025-07-10 17:35:32,realtime,233.39,358.69,276.07,567.69,379.94
2025-07-10 17:35:32,predict,1468.50,374.64,274.61,625.18,286.77
2025-07-10 17:35:32,predict,1468.51,358.69,276.07,625.18,286.77
2025-07-10 17:35:33,realtime,219.88,374.68,275.06,567.38,380.96
