time,type,distance,person_x,person_y,forklift_x,forklift_y
2025-07-07 10:09:15,realtime,227.49,372.19,268.01,576.82,367.41
2025-07-07 10:09:15,predict,1489.95,357.46,270.12,625.70,282.20
2025-07-07 10:09:15,predict,1489.94,372.19,268.01,625.70,282.20
2025-07-07 10:09:16,realtime,227.16,372.12,268.29,576.22,368.02
2025-07-07 10:09:16,predict,1489.05,357.57,270.48,625.74,282.27
2025-07-07 10:09:16,predict,1489.04,372.12,268.29,625.74,282.27
2025-07-07 10:09:17,realtime,226.94,371.92,268.49,575.64,368.50
2025-07-07 10:09:17,predict,1488.25,357.71,270.64,625.46,282.66
2025-07-07 10:09:17,predict,1488.24,371.92,268.49,625.46,282.66
2025-07-07 10:09:18,realtime,226.52,371.93,268.74,575.07,368.95
2025-07-07 10:09:18,predict,1487.27,357.79,270.69,625.35,283.04
2025-07-07 10:09:19,predict,1487.26,371.93,268.74,625.35,283.04
2025-07-07 10:09:19,realtime,225.53,372.26,269.51,574.30,369.75
2025-07-07 10:09:19,predict,1485.94,357.99,270.97,625.33,283.49
2025-07-07 10:09:20,predict,1485.93,372.26,269.51,625.33,283.49
2025-07-07 10:09:20,realtime,225.17,372.36,269.79,573.86,370.28
2025-07-07 10:09:20,predict,1484.69,358.11,271.17,625.34,283.79
2025-07-07 10:09:21,predict,1484.68,372.36,269.79,625.34,283.79
2025-07-07 10:09:21,realtime,224.66,372.57,270.29,573.49,370.82
2025-07-07 10:09:21,predict,1483.54,358.40,271.37,625.29,284.13
2025-07-07 10:09:22,predict,1483.53,372.57,270.29,625.29,284.13
2025-07-07 10:09:22,realtime,224.37,372.76,270.57,573.17,371.45
2025-07-07 10:09:22,predict,1482.36,358.59,271.67,625.29,284.38
2025-07-07 10:09:23,predict,1482.35,372.76,270.57,625.29,284.38
2025-07-07 10:09:23,realtime,224.25,373.05,271.03,572.98,372.61
2025-07-07 10:09:23,predict,1480.97,358.75,271.96,625.27,284.68
2025-07-07 10:09:24,predict,1480.96,373.05,271.03,625.27,284.68
2025-07-07 10:09:24,realtime,223.93,373.12,271.77,572.63,373.46
2025-07-07 10:09:24,predict,1479.90,358.93,272.26,625.25,284.82
2025-07-07 10:09:25,predict,1479.89,373.12,271.77,625.25,284.82
2025-07-07 10:09:25,realtime,223.70,373.18,272.10,572.21,374.21
2025-07-07 10:09:25,predict,1478.80,359.02,272.55,625.18,284.90
2025-07-07 10:09:26,predict,1478.79,373.18,272.10,625.18,284.90
2025-07-07 10:09:26,realtime,223.34,373.34,272.10,571.58,374.96
2025-07-07 10:09:26,predict,1477.70,359.17,272.79,625.07,285.38
2025-07-07 10:09:27,predict,1477.69,373.34,272.10,625.07,285.38
2025-07-07 10:09:27,realtime,222.54,373.74,272.44,570.84,375.77
2025-07-07 10:09:28,predict,1476.39,373.74,272.44,624.98,285.57
2025-07-07 10:09:28,predict,1476.40,359.27,273.38,624.98,285.57
2025-07-07 10:09:28,realtime,222.11,373.91,272.53,570.33,376.23
2025-07-07 10:09:29,predict,1475.27,373.91,272.53,624.97,285.81
2025-07-07 10:09:29,predict,1475.29,359.47,273.40,624.97,285.81
2025-07-07 10:09:29,realtime,221.65,374.14,272.61,569.95,376.46
2025-07-07 10:09:29,realtime,234.09,359.51,273.94,569.95,376.46
2025-07-07 10:09:30,predict,1474.39,374.14,272.61,625.00,285.97
2025-07-07 10:09:30,predict,1474.40,359.51,273.94,625.00,285.97
2025-07-07 10:09:30,realtime,221.33,374.30,272.81,569.67,376.81
2025-07-07 10:09:30,realtime,233.85,359.47,274.34,569.67,376.81
2025-07-07 10:09:31,predict,1473.23,374.30,272.81,625.06,286.11
2025-07-07 10:09:31,predict,1473.24,359.47,274.34,625.06,286.11
2025-07-07 10:09:31,realtime,233.49,359.30,274.92,568.97,377.67
2025-07-07 10:09:32,realtime,220.60,374.54,273.44,568.97,377.67
2025-07-07 10:09:32,predict,1472.11,359.30,274.92,625.05,286.28
2025-07-07 10:09:32,predict,1472.10,374.54,273.44,625.05,286.28
2025-07-07 10:09:33,realtime,233.40,359.24,275.16,568.52,378.49
2025-07-07 10:09:33,realtime,220.37,374.61,273.78,568.52,378.49
2025-07-07 10:09:33,predict,1470.89,359.24,275.16,625.05,286.42
2025-07-07 10:09:33,predict,1470.88,374.61,273.78,625.05,286.42
2025-07-07 10:09:34,realtime,233.53,359.05,275.37,568.24,379.16
2025-07-07 10:09:34,realtime,220.37,374.61,273.93,568.24,379.16
2025-07-07 10:09:34,predict,1469.80,359.05,275.37,625.06,286.51
2025-07-07 10:09:34,predict,1469.79,374.61,273.93,625.06,286.51
2025-07-07 10:09:35,realtime,233.55,358.89,275.66,568.07,379.53
2025-07-07 10:09:35,realtime,220.26,374.55,274.35,568.07,379.53
2025-07-07 10:09:35,predict,1469.03,358.89,275.66,625.12,286.64
2025-07-07 10:09:35,predict,1469.02,374.55,274.35,625.12,286.64
2025-07-07 10:09:36,realtime,219.92,374.64,274.61,567.69,379.94
2025-07-07 10:09:36,realtime,233.39,358.69,276.07,567.69,379.94
2025-07-07 10:09:36,predict,1468.50,374.64,274.61,625.18,286.77
2025-07-07 10:09:36,predict,1468.51,358.69,276.07,625.18,286.77
2025-07-07 10:09:37,realtime,219.88,374.68,275.06,567.38,380.96
2025-07-07 10:09:37,realtime,233.10,358.89,276.72,567.38,380.96
2025-07-07 10:09:37,predict,1467.54,374.68,275.06,625.29,286.91
2025-07-07 10:09:37,predict,1467.55,358.89,276.72,625.29,286.91
2025-07-07 10:09:38,realtime,219.70,374.76,275.29,567.10,381.47
2025-07-07 10:09:38,realtime,232.92,358.93,276.97,567.10,381.47
2025-07-07 10:09:38,predict,1467.19,374.76,275.29,625.35,286.92
2025-07-07 10:09:38,predict,1467.20,358.93,276.97,625.35,286.92
2025-07-07 10:09:39,realtime,219.65,374.78,275.57,566.93,381.99
2025-07-07 10:09:39,realtime,232.86,358.94,277.28,566.93,381.99
2025-07-07 10:09:39,predict,1467.01,374.78,275.57,625.39,286.96
2025-07-07 10:09:39,predict,1467.02,358.94,277.28,625.39,286.96
2025-07-07 10:09:40,realtime,232.68,358.91,277.70,566.51,382.79
2025-07-07 10:09:40,realtime,219.39,374.82,276.06,566.51,382.79
2025-07-07 10:09:40,predict,1467.58,358.91,277.70,625.40,287.02
2025-07-07 10:09:40,predict,1467.57,374.82,276.06,625.40,287.02
2025-07-07 10:09:41,realtime,232.20,358.86,278.51,565.22,384.94
2025-07-07 10:09:41,realtime,219.13,374.77,276.57,565.22,384.94
2025-07-07 10:09:41,predict,1468.37,358.86,278.51,625.41,287.19
2025-07-07 10:09:41,predict,1468.36,374.77,276.57,625.41,287.19
2025-07-07 10:09:42,realtime,231.52,358.87,278.95,564.06,386.19
2025-07-07 10:09:42,realtime,218.29,374.84,277.35,564.06,386.19
2025-07-07 10:09:42,predict,1470.08,358.87,278.95,625.39,287.41
2025-07-07 10:09:42,predict,1470.07,374.84,277.35,625.39,287.41
2025-07-07 10:09:43,realtime,231.20,358.92,279.41,563.43,387.24
2025-07-07 10:09:43,realtime,217.94,375.00,277.72,563.43,387.24
2025-07-07 10:09:43,predict,1471.44,358.92,279.41,625.49,287.49
2025-07-07 10:09:43,predict,1471.43,375.00,277.72,625.49,287.49
2025-07-07 10:09:44,realtime,230.87,358.76,280.01,562.88,387.87
2025-07-07 10:09:44,realtime,217.68,375.07,277.82,562.88,387.87
2025-07-07 10:09:44,predict,1472.32,358.76,280.01,625.54,287.61
2025-07-07 10:09:44,predict,1472.31,375.07,277.82,625.54,287.61
2025-07-07 10:09:45,realtime,230.48,358.55,280.67,562.23,388.54
2025-07-07 10:09:45,realtime,217.05,375.18,278.43,562.23,388.54
2025-07-07 10:09:45,predict,1472.72,358.55,280.67,625.58,287.77
2025-07-07 10:09:45,predict,1472.71,375.18,278.43,625.58,287.77
2025-07-07 10:09:46,realtime,230.27,358.60,281.09,561.85,389.32
2025-07-07 10:09:46,realtime,216.84,375.21,278.93,561.85,389.32
2025-07-07 10:09:46,predict,1472.89,358.60,281.09,625.59,287.84
2025-07-07 10:09:46,predict,1472.87,375.21,278.93,625.59,287.84
2025-07-07 10:09:47,realtime,230.22,358.54,281.52,561.35,390.47
2025-07-07 10:09:47,realtime,216.60,375.39,279.40,561.35,390.47
2025-07-07 10:09:47,predict,1472.90,358.54,281.52,625.61,288.02
2025-07-07 10:09:48,predict,1472.89,375.39,279.40,625.61,288.02
2025-07-07 10:09:48,realtime,229.83,358.22,282.10,560.34,391.50
2025-07-07 10:09:48,realtime,215.72,375.74,279.89,560.34,391.50
2025-07-07 10:09:48,predict,1473.09,358.22,282.10,625.66,288.21
2025-07-07 10:09:49,predict,1473.08,375.74,279.89,625.66,288.21
2025-07-07 10:09:49,realtime,228.67,358.27,282.95,559.05,392.39
2025-07-07 10:09:49,realtime,213.74,376.81,280.70,559.05,392.39
2025-07-07 10:09:49,predict,1474.08,358.27,282.95,625.75,288.57
2025-07-07 10:09:50,predict,1474.07,376.81,280.70,625.75,288.57
2025-07-07 10:09:50,realtime,228.17,358.33,283.43,558.40,393.13
2025-07-07 10:09:50,realtime,213.10,377.03,281.25,558.40,393.13
2025-07-07 10:09:50,predict,1474.76,358.33,283.43,625.79,288.72
2025-07-07 10:09:51,predict,1474.75,377.03,281.25,625.79,288.72
2025-07-07 10:09:51,realtime,227.96,358.35,283.78,557.99,393.82
2025-07-07 10:09:51,realtime,212.72,377.32,281.54,557.99,393.82
2025-07-07 10:09:51,predict,1475.36,358.35,283.78,625.77,288.83
2025-07-07 10:09:52,predict,1475.34,377.32,281.54,625.77,288.83
2025-07-07 10:09:52,realtime,227.55,358.47,283.96,557.36,394.53
2025-07-07 10:09:52,realtime,212.27,377.53,281.74,557.36,394.53
2025-07-07 10:09:52,predict,1475.87,358.47,283.96,625.78,288.89
2025-07-07 10:09:53,predict,1475.85,377.53,281.74,625.78,288.89
2025-07-07 10:09:53,realtime,226.84,358.56,284.32,555.94,396.11
2025-07-07 10:09:53,realtime,211.45,377.76,282.26,555.94,396.11
2025-07-07 10:09:53,predict,1477.46,358.56,284.32,625.85,289.02
2025-07-07 10:09:54,predict,1477.45,377.76,282.26,625.85,289.02
2025-07-07 10:09:54,realtime,226.18,358.70,284.67,555.15,396.76
2025-07-07 10:09:54,realtime,210.88,377.86,282.57,555.15,396.76
2025-07-07 10:09:55,predict,1479.34,358.70,284.67,625.91,289.07
2025-07-07 10:09:55,predict,1479.33,377.86,282.57,625.91,289.07
2025-07-07 10:09:55,realtime,225.46,358.70,285.19,554.45,397.06
2025-07-07 10:09:55,realtime,210.29,377.82,282.93,554.45,397.06
2025-07-07 10:09:56,predict,1480.93,358.70,285.19,625.96,289.12
2025-07-07 10:09:56,predict,1480.92,377.82,282.93,625.96,289.12
2025-07-07 10:09:56,realtime,225.39,358.86,285.44,554.06,398.11
2025-07-07 10:09:56,realtime,210.44,377.74,283.23,554.06,398.11
2025-07-07 10:09:57,predict,1482.98,358.86,285.44,626.01,289.30
2025-07-07 10:09:57,predict,1482.96,377.74,283.23,626.01,289.30
2025-07-07 10:09:57,realtime,225.44,358.84,286.16,553.46,399.93
2025-07-07 10:09:57,realtime,210.77,377.53,283.87,553.46,399.93
2025-07-07 10:09:58,predict,1488.07,358.84,286.16,626.03,289.56
2025-07-07 10:09:58,predict,1488.06,377.53,283.87,626.03,289.56
2025-07-07 10:09:59,realtime,226.43,358.80,286.62,553.64,401.97
2025-07-07 10:09:59,realtime,211.75,377.50,284.45,553.64,401.97
2025-07-07 10:09:59,predict,1491.02,358.80,286.62,625.92,289.82
2025-07-07 10:09:59,predict,1491.01,377.50,284.45,625.92,289.82
2025-07-07 10:10:00,realtime,226.58,358.85,287.45,553.49,403.45
2025-07-07 10:10:00,realtime,212.17,377.47,284.98,553.49,403.45
2025-07-07 10:10:00,predict,1493.20,358.85,287.45,625.91,290.05
2025-07-07 10:10:00,predict,1493.19,377.47,284.98,625.91,290.05
2025-07-07 10:10:01,realtime,225.80,359.00,287.79,552.83,403.62
2025-07-07 10:10:01,realtime,211.57,377.29,285.51,552.83,403.62
2025-07-07 10:10:01,predict,1495.17,359.00,287.79,625.96,290.32
2025-07-07 10:10:01,predict,1495.16,377.29,285.51,625.96,290.32
2025-07-07 10:10:02,realtime,225.61,359.16,288.50,552.24,405.19
2025-07-07 10:10:02,realtime,211.22,377.13,287.08,552.24,405.19
2025-07-07 10:10:02,predict,1500.42,359.16,288.50,625.94,290.64
2025-07-07 10:10:02,predict,1500.40,377.13,287.08,625.94,290.64
2025-07-07 10:10:03,realtime,225.15,359.29,288.75,551.92,405.31
2025-07-07 10:10:03,realtime,210.95,377.13,287.20,551.92,405.31
2025-07-07 10:10:03,predict,1502.45,359.29,288.75,625.97,290.97
2025-07-07 10:10:03,predict,1502.43,377.13,287.20,625.97,290.97
2025-07-07 10:10:04,realtime,225.07,359.34,289.33,551.36,406.76
2025-07-07 10:10:04,realtime,210.92,377.27,287.68,551.36,406.76
2025-07-07 10:10:04,predict,1506.98,359.34,289.33,625.98,291.16
2025-07-07 10:10:04,predict,1506.97,377.27,287.68,625.98,291.16
2025-07-07 10:10:05,realtime,224.56,359.46,289.68,550.05,408.43
2025-07-07 10:10:05,realtime,210.38,377.42,288.20,550.05,408.43
2025-07-07 10:10:06,realtime,223.07,359.60,291.05,548.35,409.93
2025-07-07 10:10:06,realtime,209.37,377.58,288.80,548.35,409.93
2025-07-07 10:10:07,realtime,222.40,359.47,291.86,547.47,410.67
2025-07-07 10:10:07,realtime,208.74,377.61,289.35,547.47,410.67
2025-07-07 10:10:08,realtime,222.28,359.43,292.38,547.25,411.26
2025-07-07 10:10:08,realtime,208.60,377.56,289.93,547.25,411.26
2025-07-07 10:10:09,realtime,221.77,359.58,292.57,546.48,411.93
2025-07-07 10:10:09,realtime,208.07,377.67,290.29,546.48,411.93
2025-07-07 10:10:10,realtime,221.28,359.84,292.97,545.65,413.14
2025-07-07 10:10:10,realtime,207.67,377.70,290.99,545.65,413.14
2025-07-07 10:10:11,realtime,221.11,359.95,293.25,545.10,414.11
2025-07-07 10:10:11,realtime,207.45,377.81,291.43,545.10,414.11
2025-07-07 10:10:12,realtime,220.99,360.13,293.59,544.52,415.41
2025-07-07 10:10:12,realtime,207.44,377.81,291.96,544.52,415.41
2025-07-07 10:10:13,realtime,221.25,360.30,294.28,544.47,416.89
2025-07-07 10:10:13,realtime,208.08,377.92,292.16,544.47,416.89
2025-07-07 10:10:14,realtime,220.99,360.50,295.16,543.87,418.49
2025-07-07 10:10:14,realtime,207.90,377.78,293.44,543.87,418.49
2025-07-07 10:10:15,realtime,220.70,360.52,295.67,543.20,419.52
2025-07-07 10:10:15,realtime,207.83,377.76,293.73,543.20,419.52
2025-07-07 10:10:15,realtime,214.28,369.28,294.36,543.20,419.52
2025-07-07 10:10:15,realtime,217.89,364.80,294.42,543.20,419.52
2025-07-07 10:10:17,realtime,220.17,360.51,296.41,542.49,420.34
2025-07-07 10:10:17,realtime,207.46,377.79,294.19,542.49,420.34
2025-07-07 10:10:17,realtime,216.65,365.76,295.03,542.49,420.34
2025-07-07 10:10:19,realtime,220.13,360.50,296.78,542.04,421.28
2025-07-07 10:10:19,realtime,207.27,377.77,294.88,542.04,421.28
2025-07-07 10:10:20,realtime,219.32,361.00,297.42,540.96,422.78
2025-07-07 10:10:20,realtime,206.38,377.90,296.27,540.96,422.78
2025-07-07 10:10:20,realtime,209.20,374.38,296.21,540.96,422.78
2025-07-07 10:10:21,realtime,219.37,361.00,297.56,540.20,424.08
2025-07-07 10:10:21,realtime,206.43,377.87,296.56,540.20,424.08
2025-07-07 10:10:21,realtime,208.76,375.04,296.41,540.20,424.08
2025-07-07 10:10:22,realtime,218.04,360.98,298.15,539.36,423.53
2025-07-07 10:10:22,realtime,205.11,377.95,296.99,539.36,423.53
2025-07-07 10:10:23,realtime,217.14,361.03,298.61,538.63,423.53
2025-07-07 10:10:23,realtime,204.48,377.78,297.28,538.63,423.53
2025-07-07 10:10:24,realtime,216.96,360.81,299.88,536.82,426.72
2025-07-07 10:10:24,realtime,204.49,377.52,298.50,536.82,426.72
2025-07-07 10:10:26,realtime,216.16,360.70,300.18,534.97,428.07
2025-07-07 10:10:26,realtime,203.66,377.46,298.98,534.97,428.07
2025-07-07 10:10:27,realtime,216.38,360.60,300.11,534.10,429.40
2025-07-07 10:10:27,realtime,203.47,377.54,299.44,534.10,429.40
2025-07-07 10:10:28,realtime,216.10,360.64,300.57,533.21,430.64
2025-07-07 10:10:28,realtime,203.08,377.73,300.00,533.21,430.64
2025-07-07 10:10:28,realtime,211.17,367.56,299.66,533.21,430.64
2025-07-07 10:10:29,realtime,215.73,360.86,302.00,532.86,432.22
2025-07-07 10:10:29,realtime,203.09,377.69,301.19,532.86,432.22
2025-07-07 10:10:30,realtime,215.24,361.11,302.62,531.74,433.81
2025-07-07 10:10:30,realtime,202.77,377.78,301.87,531.74,433.81
2025-07-07 10:10:31,realtime,215.32,361.29,303.57,531.30,435.71
2025-07-07 10:10:31,realtime,203.40,377.85,302.20,531.30,435.71
2025-07-07 10:10:32,realtime,215.77,361.45,303.54,531.09,436.88
2025-07-07 10:10:32,realtime,203.57,377.92,302.79,531.09,436.88
2025-07-07 10:10:33,realtime,216.86,361.88,303.88,530.67,440.02
2025-07-07 10:10:33,realtime,204.45,378.08,303.95,530.67,440.02
2025-07-07 10:10:34,realtime,217.18,361.91,305.50,530.17,442.82
2025-07-07 10:10:34,realtime,205.39,378.05,304.82,530.17,442.82
2025-07-07 10:10:35,realtime,217.47,361.98,307.57,529.76,445.93
2025-07-07 10:10:35,realtime,207.89,377.76,304.10,529.76,445.93
2025-07-07 10:10:36,realtime,217.38,362.09,308.22,529.14,447.31
2025-07-07 10:10:36,realtime,207.88,377.82,304.78,529.14,447.31
2025-07-07 10:10:37,realtime,216.27,362.28,309.80,528.05,448.69
2025-07-07 10:10:37,realtime,206.82,377.43,306.95,528.05,448.69
2025-07-07 10:10:38,realtime,216.00,362.52,309.91,527.39,449.45
2025-07-07 10:10:38,realtime,206.62,377.47,307.26,527.39,449.45
2025-07-07 10:10:39,realtime,215.73,362.16,310.75,526.72,450.24
2025-07-07 10:10:39,realtime,206.45,377.43,307.64,526.72,450.24
2025-07-07 10:10:40,realtime,215.39,361.94,311.50,525.38,451.80
2025-07-07 10:10:40,realtime,206.12,377.91,307.79,525.38,451.80
2025-07-07 10:10:41,realtime,214.82,361.76,312.43,523.94,453.31
2025-07-07 10:10:41,realtime,205.45,377.62,309.08,523.94,453.31
2025-07-07 10:10:41,realtime,210.72,368.47,311.06,523.94,453.31
2025-07-07 10:10:43,realtime,214.60,361.83,313.18,523.05,454.81
2025-07-07 10:10:43,realtime,205.42,377.63,309.72,523.05,454.81
2025-07-07 10:10:44,realtime,214.09,361.64,313.97,521.76,456.08
2025-07-07 10:10:44,realtime,205.43,377.78,309.56,521.76,456.08
2025-07-07 10:10:45,realtime,213.69,361.52,314.35,520.34,457.32
2025-07-07 10:10:45,realtime,205.14,377.63,309.96,520.34,457.32
