timestamp,track_id,cx,cy
2025-06-26 10:13:12,2,547.7750390217828,382.7356716065497
2025-06-26 10:13:12,4,140.85468073814275,519.5087304964884
2025-06-26 10:13:12,5,609.4704955752679,238.5051627920982
2025-06-26 10:13:12,6,163.5202908821801,525.2835482644396
2025-06-26 10:13:13,1,521.202712550722,381.77021066323994
2025-06-26 10:13:13,2,547.8197386777684,382.91713627876027
2025-06-26 10:13:13,4,143.9235461519876,518.669128076938
2025-06-26 10:13:13,5,609.48594949851,238.55620647994752
2025-06-26 10:13:13,6,165.67934912075387,523.9688412615402
2025-06-26 10:13:13,8,620.0297983068463,220.4327542118955
2025-06-26 10:13:13,1,521.4925816060319,381.9338326188107
2025-06-26 10:13:13,2,547.8796656770498,383.0889559354773
2025-06-26 10:13:13,4,147.40058188068897,518.6245382241655
2025-06-26 10:13:13,5,609.448773241106,238.71116583150257
2025-06-26 10:13:13,6,167.80686056623438,522.6526272643575
2025-06-26 10:13:13,8,619.760686391819,219.8867701776728
2025-06-26 10:13:14,1,521.8905999976396,381.9336081070015
2025-06-26 10:13:14,2,547.9543259602736,383.452561843976
2025-06-26 10:13:14,4,151.67026073505485,517.9783208243626
2025-06-26 10:13:14,5,609.4112181464934,238.8419615522511
2025-06-26 10:13:14,6,172.5648605489618,520.4446775212818
2025-06-26 10:13:14,8,619.0118713269476,219.9322727512028
2025-06-26 10:13:14,1,522.0777526110812,382.41002191999894
2025-06-26 10:13:14,2,548.0039474156814,383.714078975513
2025-06-26 10:13:14,4,154.90146660682896,517.2408370950607
2025-06-26 10:13:14,5,609.4819664420683,238.90500460652711
2025-06-26 10:13:14,6,175.46623764147273,518.3296479612281
2025-06-26 10:13:14,8,619.0549020093363,220.16010971606693
2025-06-26 10:13:14,1,522.1185387366709,382.9036017388195
2025-06-26 10:13:14,2,548.0590297121115,383.948689651735
2025-06-26 10:13:14,4,157.10305404640872,516.7398947813599
2025-06-26 10:13:14,5,609.5179856866813,238.97122235278445
2025-06-26 10:13:14,6,177.71460931363296,517.280499920431
2025-06-26 10:13:14,8,619.6076079879116,220.26382359741353
2025-06-26 10:13:14,1,522.1267937197516,383.0519835116469
2025-06-26 10:13:14,2,548.0176355406219,384.0434571528779
2025-06-26 10:13:14,4,158.3888872987565,515.4829643151551
2025-06-26 10:13:14,5,609.5551148839697,238.982602830484
2025-06-26 10:13:14,6,181.00021773650295,516.5310092865677
2025-06-26 10:13:14,8,619.5567073085324,220.12732668007692
2025-06-26 10:13:15,1,522.2280200778179,383.2844760452148
2025-06-26 10:13:15,2,548.0828965656013,383.89670291426745
2025-06-26 10:13:15,4,161.55353622395407,514.9312665196984
2025-06-26 10:13:15,5,609.607064257275,239.11139623567502
2025-06-26 10:13:15,6,183.61599275414292,514.0460653734747
2025-06-26 10:13:15,8,620.5309682061239,220.76351585553226
2025-06-26 10:13:15,1,522.2635796831291,383.3886737895243
2025-06-26 10:13:15,2,548.1526803152348,383.73606931921034
2025-06-26 10:13:15,4,164.0230449380195,514.4881599077085
2025-06-26 10:13:15,5,609.6331591783597,239.16574955959504
2025-06-26 10:13:15,6,185.46847540699235,512.3339098050569
2025-06-26 10:13:15,8,621.5467259180847,221.2450258361661
2025-06-26 10:13:16,1,522.2926484211237,383.3647898815242
2025-06-26 10:13:16,2,548.3829587640515,383.6514422341041
2025-06-26 10:13:16,4,166.27759861468854,514.7848386590314
2025-06-26 10:13:16,5,609.6552029604933,239.3201676775166
2025-06-26 10:13:16,6,187.65538435985522,510.4457354647219
2025-06-26 10:13:16,8,621.2791789071321,221.33307384632852
2025-06-26 10:13:16,1,522.39886463165,382.95372532380725
2025-06-26 10:13:16,2,548.5091686554714,383.1731513512534
2025-06-26 10:13:16,4,168.44594670487186,514.453963617144
2025-06-26 10:13:16,5,609.6000180413216,239.5005096026797
2025-06-26 10:13:16,6,189.07894607849994,508.3268522162888
2025-06-26 10:13:16,8,621.0606050718688,221.68528001503728
2025-06-26 10:13:16,1,522.6679255531857,382.03911018107385
2025-06-26 10:13:16,2,548.7247554841672,382.6474135380985
2025-06-26 10:13:16,4,172.48940392747005,513.8996178679749
2025-06-26 10:13:16,5,609.5138491754441,239.67062282410785
2025-06-26 10:13:16,6,191.41922935003186,506.6718036737812
2025-06-26 10:13:16,8,620.1204471520881,221.8093398074745
2025-06-26 10:13:16,1,522.7062497435895,381.3994202203654
2025-06-26 10:13:16,2,548.8059146604921,382.41538076999973
2025-06-26 10:13:16,4,175.23336308157485,513.4747970854704
2025-06-26 10:13:16,5,609.4634295702656,239.78119815941076
2025-06-26 10:13:16,6,192.98785034635213,505.54566833621413
2025-06-26 10:13:16,8,621.2537377184134,221.16871024993944
2025-06-26 10:13:17,1,522.7783431212258,380.9790207002234
2025-06-26 10:13:17,2,548.8331214526611,382.21127438701825
2025-06-26 10:13:17,4,177.05567913483495,512.5168203510449
2025-06-26 10:13:17,5,609.438462240604,239.82342368277006
2025-06-26 10:13:17,6,194.61919199671658,503.98165619615986
2025-06-26 10:13:17,8,620.3902461931664,221.19630848481395
2025-06-26 10:13:17,1,522.7818710385845,381.12977519437686
2025-06-26 10:13:17,2,548.8861461851309,382.25502621416183
2025-06-26 10:13:17,4,178.80569638382028,512.0389500840762
2025-06-26 10:13:17,5,609.4233927101864,239.91105597579747
2025-06-26 10:13:17,6,196.1996212093281,502.694598565247
2025-06-26 10:13:17,8,620.5722187926909,221.35017830921507
2025-06-26 10:13:17,1,522.8056971744006,381.56460339818994
2025-06-26 10:13:17,2,548.9784598464602,382.5988477261727
2025-06-26 10:13:17,4,181.20046364396455,511.4304276306343
2025-06-26 10:13:17,5,609.351698741078,239.9976136824229
2025-06-26 10:13:17,6,197.365719330521,500.3482553730162
2025-06-26 10:13:17,8,622.2351049356719,219.47647795777567
2025-06-26 10:13:18,1,522.827334646395,381.67810044369435
2025-06-26 10:13:18,2,549.1620788044665,382.6717205694014
2025-06-26 10:13:18,4,182.82533980499102,511.17666381188275
2025-06-26 10:13:18,5,609.2950571441856,239.9897449683562
2025-06-26 10:13:18,6,199.1923738535625,498.42381846970864
2025-06-26 10:13:18,8,623.1227999936687,219.5131091236928
2025-06-26 10:13:18,1,522.9696867811896,382.0562184117838
2025-06-26 10:13:18,2,549.4177021699595,382.8924742244973
2025-06-26 10:13:18,4,184.26735059983952,510.81380476740725
2025-06-26 10:13:18,5,609.2751415153105,240.14488391543267
2025-06-26 10:13:18,6,200.37702460640594,497.14136573133914
2025-06-26 10:13:18,8,622.9964903845197,218.0887181481096
2025-06-26 10:13:18,1,523.1257839745135,382.3802046109986
2025-06-26 10:13:18,2,549.7237814957996,383.12543484683
2025-06-26 10:13:18,4,185.60138308185708,510.2784002899155
2025-06-26 10:13:18,5,609.2431206029196,240.27714343673364
2025-06-26 10:13:18,6,202.22914990233693,495.5975074473473
2025-06-26 10:13:18,8,623.6641696249108,217.38160216484815
2025-06-26 10:13:19,1,523.6751100497871,382.92495137122046
2025-06-26 10:13:19,2,550.3833750482393,383.5939363843325
2025-06-26 10:13:19,4,188.42419316755357,509.9058183415239
2025-06-26 10:13:19,5,609.1826804033744,240.40504411085516
2025-06-26 10:13:19,6,203.18889740452096,493.84873720559636
2025-06-26 10:13:19,8,624.099063309043,216.71773014436573
2025-06-26 10:13:19,1,524.0943153840476,383.15649047071975
2025-06-26 10:13:19,2,550.937513266888,383.7453463874391
2025-06-26 10:13:19,4,190.8980627975106,508.15322973997763
2025-06-26 10:13:19,5,609.1835899933144,240.49945755415322
2025-06-26 10:13:19,6,203.9202030558669,490.74134588456894
2025-06-26 10:13:19,8,624.1644334290492,215.76503907709264
2025-06-26 10:13:19,1,524.4611050614856,383.18350483650295
2025-06-26 10:13:19,2,551.3989370569448,383.7860121178426
2025-06-26 10:13:19,4,193.4561525894921,506.79763796130084
2025-06-26 10:13:19,5,609.1942358291836,240.55044839856652
2025-06-26 10:13:19,6,204.38336331612302,489.07532729526076
2025-06-26 10:13:19,8,624.3485720575238,215.10357053541168
2025-06-26 10:13:20,1,524.790787428326,383.24030197240154
2025-06-26 10:13:20,2,551.7030205085132,383.77340943088035
2025-06-26 10:13:20,4,195.64044882157845,505.71925283116997
2025-06-26 10:13:20,5,609.1514844175381,240.58834767101703
2025-06-26 10:13:20,6,205.41661243209853,488.3399432064962
2025-06-26 10:13:20,8,625.4355189469795,215.35007966588321
2025-06-26 10:13:20,1,525.702716636736,382.8378278509873
2025-06-26 10:13:20,2,552.2927009280265,383.00295527382013
2025-06-26 10:13:20,4,197.30577399771417,504.41314022473125
2025-06-26 10:13:20,5,609.0834804737012,240.5402574925869
2025-06-26 10:13:20,6,207.2173705329658,487.17534681470596
2025-06-26 10:13:20,8,626.8828743922901,216.5634385546682
2025-06-26 10:13:20,1,526.2773675654025,382.41047687133806
2025-06-26 10:13:20,2,552.8451246144805,382.5060956642805
2025-06-26 10:13:20,4,197.47614200999132,503.6089933483364
2025-06-26 10:13:20,5,609.2970893188219,240.58837069164625
2025-06-26 10:13:20,6,208.86819030598386,485.72940333433655
2025-06-26 10:13:20,8,627.7990969805554,215.56194329104554
2025-06-26 10:13:21,1,526.7747884588086,382.09634759399137
2025-06-26 10:13:21,2,553.4553264232104,382.217562711252
2025-06-26 10:13:21,4,196.63765133770875,502.92605581396714
2025-06-26 10:13:21,5,609.4207810802225,240.5466968743752
2025-06-26 10:13:21,6,208.09536929691984,484.58771971934954
2025-06-26 10:13:21,8,627.5499830389651,217.10655408806167
2025-06-26 10:13:21,1,527.3431916089551,381.6635240586279
2025-06-26 10:13:21,2,553.9962363505574,381.94256968054356
2025-06-26 10:13:21,4,195.62990003959504,502.26152528079774
2025-06-26 10:13:21,5,609.1521573235373,240.5409954351322
2025-06-26 10:13:21,6,206.87773426563385,483.2951777863128
2025-06-26 10:13:21,8,626.1253640041023,217.73781205023275
2025-06-26 10:13:21,1,528.083107911793,380.9625957075255
2025-06-26 10:13:21,2,554.7648286927587,381.81718281156697
2025-06-26 10:13:21,4,194.0893153958831,501.91408134763736
2025-06-26 10:13:21,5,609.286832907388,240.68867345609996
2025-06-26 10:13:21,6,205.82504751780402,481.88757427609823
2025-06-26 10:13:21,8,625.0321769250752,217.32336961016497
2025-06-26 10:13:22,1,528.5967027458543,380.72514603648153
2025-06-26 10:13:22,2,555.2127747450879,381.45110679381116
2025-06-26 10:13:22,4,192.44004059905865,501.4173368216387
2025-06-26 10:13:22,5,609.2722817214351,240.91762222510226
2025-06-26 10:13:22,6,206.21878769950973,479.88652273454215
2025-06-26 10:13:22,8,624.1634195173643,215.97969172452434
2025-06-26 10:13:22,1,528.6580173152074,380.3885262451842
2025-06-26 10:13:22,2,555.555142618516,381.2300760667474
2025-06-26 10:13:22,4,191.51532786583635,501.15624152070774
2025-06-26 10:13:22,5,609.2491999362966,240.97482830456386
2025-06-26 10:13:22,6,205.40675209184673,478.89540879948095
2025-06-26 10:13:22,8,624.2414532181617,213.8676277524423
2025-06-26 10:13:22,9,629.9585570563877,211.82766582634832
2025-06-26 10:13:22,1,528.6321703942388,380.3734090553414
2025-06-26 10:13:22,2,555.97474390191,381.6056135159299
2025-06-26 10:13:22,4,190.40170754998712,501.02539138089793
2025-06-26 10:13:22,5,609.2006788743134,241.10664797852763
2025-06-26 10:13:22,6,204.08000440685697,477.8049712151125
2025-06-26 10:13:22,8,623.9000942690316,212.92292700199877
2025-06-26 10:13:22,9,631.4142806467504,211.84114854259823
2025-06-26 10:13:23,1,528.8376844277498,380.5900936647181
2025-06-26 10:13:23,2,556.1772138695453,382.1112956771308
2025-06-26 10:13:23,4,188.37136180952052,499.8512223438259
2025-06-26 10:13:23,5,609.1663075201192,241.4325553642911
2025-06-26 10:13:23,6,203.16780218415212,474.2211412499944
2025-06-26 10:13:23,8,624.1611449840254,212.60885489014294
2025-06-26 10:13:23,9,630.7524388207946,212.0011157706329
2025-06-26 10:13:23,1,529.1322124843444,380.65326564355865
2025-06-26 10:13:23,2,556.3216472466146,382.4053329410183
2025-06-26 10:13:23,4,187.13303772346913,499.210559092198
2025-06-26 10:13:23,5,609.1472842371255,241.5762140404094
2025-06-26 10:13:23,6,202.07669433822377,473.71520811237804
2025-06-26 10:13:23,8,624.3277046554167,212.5233546157174
2025-06-26 10:13:23,9,630.4681220415889,212.13559312544712
2025-06-26 10:13:23,1,529.2937325918707,380.8078622482604
2025-06-26 10:13:23,2,556.3358313762657,382.6419727867259
2025-06-26 10:13:23,4,185.29328267715186,498.5450216336416
2025-06-26 10:13:23,5,609.1365629949946,241.7763201122142
2025-06-26 10:13:23,6,201.22273412398636,472.7526368414394
2025-06-26 10:13:23,8,623.9699430055931,212.53158467834885
2025-06-26 10:13:23,9,630.480530092204,212.27847136675874
2025-06-26 10:13:24,1,529.3678435312697,381.08149209993684
2025-06-26 10:13:24,2,556.3550046376953,382.95857341792833
2025-06-26 10:13:24,4,183.50255447248833,498.1360503685293
2025-06-26 10:13:24,5,609.1424983211565,241.92937470214483
2025-06-26 10:13:24,6,200.7709267763681,471.390738062953
2025-06-26 10:13:24,8,623.6464908338951,212.58590236669667
2025-06-26 10:13:24,9,630.6738800068765,212.42644930874997
2025-06-26 10:13:24,1,529.4404670201143,381.6504348379787
2025-06-26 10:13:24,2,556.3676581655932,383.3548113463302
2025-06-26 10:13:24,4,180.54474490802417,497.10140506040324
2025-06-26 10:13:24,5,609.1865480589025,242.07335402279932
2025-06-26 10:13:24,6,200.15123376210744,469.6655886958631
2025-06-26 10:13:24,8,623.0292626025412,212.8620334101266
2025-06-26 10:13:24,9,630.2005983711176,212.77279784203026
2025-06-26 10:13:24,1,529.5711280731518,381.85431556110825
2025-06-26 10:13:24,2,556.3551232310128,383.52858080745267
2025-06-26 10:13:24,4,178.11679458129387,496.3649362772151
2025-06-26 10:13:24,5,609.1698571110319,242.3195255838152
2025-06-26 10:13:24,6,198.19112604291087,468.90863028062836
2025-06-26 10:13:24,8,623.185396594166,212.93610472004536
2025-06-26 10:13:24,9,629.7796236571105,212.86834568022323
2025-06-26 10:13:24,10,611.8910821528196,222.020978720772
2025-06-26 10:13:25,1,529.7016310855732,382.0647821662158
2025-06-26 10:13:25,2,556.576092452973,383.42274046450495
2025-06-26 10:13:25,4,175.76883580098402,495.25008211196024
2025-06-26 10:13:25,5,609.1940256909753,242.52245679158472
2025-06-26 10:13:25,6,196.05314228798835,468.41338796905535
2025-06-26 10:13:25,8,622.494786376708,213.0152896435786
2025-06-26 10:13:25,9,628.199973802068,212.9012536179
2025-06-26 10:13:25,10,612.392457193517,218.2666903320869
2025-06-26 10:13:25,1,529.765130362514,382.1061588877422
2025-06-26 10:13:25,2,556.8527181769618,383.2424032618556
2025-06-26 10:13:25,4,174.20653976189686,494.0944682001455
2025-06-26 10:13:25,5,609.2385281931854,242.58293515437782
2025-06-26 10:13:25,6,194.96393099617455,467.90412377474894
2025-06-26 10:13:25,8,622.3445094265741,213.00240222758578
2025-06-26 10:13:25,9,621.8337239543827,211.185678245302
2025-06-26 10:13:25,10,612.6254399503377,217.39043833781386
2025-06-26 10:13:26,1,529.7357074504469,381.82358850693953
2025-06-26 10:13:26,2,557.140559617517,382.8245061907702
2025-06-26 10:13:26,4,172.15694209078657,492.6596491262354
2025-06-26 10:13:26,5,609.2860656261671,242.6150203205807
2025-06-26 10:13:26,6,193.30691770675818,466.6583550341967
2025-06-26 10:13:26,8,621.5228883136192,213.0424241514385
2025-06-26 10:13:26,9,618.5883298530516,210.66509448756375
2025-06-26 10:13:26,10,612.8594985711253,215.7515385728978
2025-06-26 10:13:26,1,529.7483634655181,381.64788978167496
2025-06-26 10:13:26,2,557.2508616468531,382.6253242810485
2025-06-26 10:13:26,4,170.76551647486514,491.2348936644025
2025-06-26 10:13:26,5,609.2908432012696,242.70483033830268
2025-06-26 10:13:26,6,191.3023140836047,465.7726541855378
2025-06-26 10:13:26,8,621.4741452404038,213.01431279479817
2025-06-26 10:13:26,9,617.5544950336723,210.47844622900743
2025-06-26 10:13:26,10,612.8490853900291,215.24573753088129
2025-06-26 10:13:26,1,529.7272854012654,381.58694476855135
2025-06-26 10:13:26,2,557.3501939557063,382.573673995233
2025-06-26 10:13:26,4,169.15483441973322,490.25301327177925
2025-06-26 10:13:26,5,609.3177090932415,242.81215750899997
2025-06-26 10:13:26,6,190.77338142559475,465.5437590268845
2025-06-26 10:13:26,8,621.0470236180272,212.9877589287035
2025-06-26 10:13:26,9,616.7955181598574,210.36583934180734
2025-06-26 10:13:26,10,612.8714656895818,214.93266606375101
2025-06-26 10:13:27,1,529.7851681561274,381.30658531624965
2025-06-26 10:13:27,2,557.4791082991013,382.6083006429709
2025-06-26 10:13:27,4,167.4931847022977,489.26834582980155
2025-06-26 10:13:27,5,609.3521856495602,242.98594180638239
2025-06-26 10:13:27,6,189.30879960620717,464.19584471226085
2025-06-26 10:13:27,8,620.4858737260021,212.91019087140947
2025-06-26 10:13:27,9,616.0180283050457,210.21789625820787
2025-06-26 10:13:27,10,612.9860159504725,214.44390120054413
2025-06-26 10:13:27,1,529.9191045939327,380.91435080893643
2025-06-26 10:13:27,2,557.8513757613009,382.65750250441846
2025-06-26 10:13:27,4,164.525353766202,488.0119123269979
2025-06-26 10:13:27,5,609.3992775299856,243.751169816711
2025-06-26 10:13:27,6,187.1298219393443,461.6438818270326
2025-06-26 10:13:27,8,618.6735475802986,212.81472784461783
2025-06-26 10:13:27,9,614.9569533937067,210.20974315906278
2025-06-26 10:13:27,10,613.1545520362519,212.9526896217654
2025-06-26 10:13:28,1,529.9575751572686,380.93320203557585
2025-06-26 10:13:28,2,558.0835980031702,382.72618310215455
2025-06-26 10:13:28,4,163.0599457102541,487.12161421752705
2025-06-26 10:13:28,5,609.4101499928835,244.04701869282857
2025-06-26 10:13:28,6,185.00759353372194,459.8612909457827
2025-06-26 10:13:28,8,617.4301330718787,212.8662352712475
2025-06-26 10:13:28,9,613.8327347622198,210.05944214984606
2025-06-26 10:13:28,10,610.3691422515927,230.20427239588852
2025-06-26 10:13:28,1,530.0668746805779,380.8593148301635
2025-06-26 10:13:28,2,558.3348360607347,382.7702591718606
2025-06-26 10:13:28,4,160.87512738494107,485.487007784177
2025-06-26 10:13:28,5,609.4272707476779,244.3483685064449
2025-06-26 10:13:28,6,182.58172512724803,457.95139421406475
2025-06-26 10:13:28,8,615.8996951152099,212.85734728676783
2025-06-26 10:13:28,9,612.708516130733,209.9091411406294
2025-06-26 10:13:28,10,609.8264955413805,233.19080591389496
2025-06-26 10:13:28,1,530.1621002886283,380.8594216719319
2025-06-26 10:13:28,2,558.5747250065062,382.9131798899845
2025-06-26 10:13:28,4,158.61136540398468,484.2674526957681
2025-06-26 10:13:28,5,609.4315041678227,244.85065373666023
2025-06-26 10:13:28,6,181.47826522672855,457.1017099454334
2025-06-26 10:13:28,8,615.2432878962203,212.80884350480002
2025-06-26 10:13:28,9,611.5842974992461,209.75884013141268
2025-06-26 10:13:28,10,609.5587374389688,234.46356076457596
2025-06-26 10:13:29,1,530.1661061493554,381.2758500035661
2025-06-26 10:13:29,2,558.8030100869051,383.04696896024274
2025-06-26 10:13:29,4,156.57315830056774,482.7839743902515
2025-06-26 10:13:29,5,609.5431301426851,244.77358756387218
2025-06-26 10:13:29,6,179.10047300910318,456.5978290378855
2025-06-26 10:13:29,8,615.1126010090613,212.77945575089203
2025-06-26 10:13:29,9,610.4600788677592,209.60853912219602
2025-06-26 10:13:29,10,609.6490681174062,230.61695514011183
2025-06-26 10:13:29,1,530.3893753222611,381.4670603215677
2025-06-26 10:13:29,2,559.1649201890743,383.1523360969861
2025-06-26 10:13:29,4,153.2976248501842,481.459429277815
2025-06-26 10:13:29,5,609.4738127461394,245.2520326334286
2025-06-26 10:13:29,6,176.10484666075473,455.8882116552778
2025-06-26 10:13:29,8,615.7986267314316,212.86567020641291
2025-06-26 10:13:29,9,609.3358602362723,209.4582381129793
2025-06-26 10:13:29,10,609.5955044582291,229.00775373601877
2025-06-26 10:13:29,1,530.4359624706157,381.85849448938467
2025-06-26 10:13:29,2,559.493036864764,383.3657205012245
2025-06-26 10:13:29,4,151.0046284575928,480.0045627685614
2025-06-26 10:13:29,5,609.4354941273747,245.41377316182357
2025-06-26 10:13:29,6,174.50543190061876,454.81418373044534
2025-06-26 10:13:29,8,615.5450816504616,212.79829938850082
2025-06-26 10:13:29,9,608.2116416047854,209.30793710376264
2025-06-26 10:13:29,10,609.6178295047196,230.44550074956857
2025-06-26 10:13:30,1,530.6561140558624,382.2562028535299
2025-06-26 10:13:30,2,559.819622762654,383.5797794284026
2025-06-26 10:13:30,4,148.5108577762804,480.81862752682764
2025-06-26 10:13:30,5,609.5688528701644,245.0333000025924
2025-06-26 10:13:30,6,173.55240172029113,454.9033114320742
2025-06-26 10:13:30,8,615.758619210039,212.73883501666725
2025-06-26 10:13:30,9,607.0874229732985,209.15763609454592
2025-06-26 10:13:30,10,609.7217133899355,232.54303831199638
2025-06-26 10:13:30,1,530.9216172783034,382.51149016461034
2025-06-26 10:13:30,2,560.2686986065476,383.65274271080455
2025-06-26 10:13:30,4,146.25715508060424,480.61904126270605
2025-06-26 10:13:30,5,609.4999930284596,245.43808995268768
2025-06-26 10:13:30,6,171.37614077838387,453.8393148005429
2025-06-26 10:13:30,8,615.998376419637,212.6971385079749
2025-06-26 10:13:30,9,605.9632043418117,209.00733508532926
2025-06-26 10:13:30,10,609.7252139387564,235.8773177279219
2025-06-26 10:13:30,1,531.5730606452252,382.8418073298289
2025-06-26 10:13:30,2,560.7412589375452,383.5254835940057
2025-06-26 10:13:30,4,143.3281014692863,478.36836006615897
2025-06-26 10:13:30,5,609.5467149849292,245.599219269083
2025-06-26 10:13:30,6,168.1951098587846,452.45859481045625
2025-06-26 10:13:30,8,616.3044415631832,212.60050850414362
2025-06-26 10:13:30,9,604.8389857103248,208.85703407611254
2025-06-26 10:13:30,10,609.7602567486247,238.01423767113204
2025-06-26 10:13:31,1,532.1379883947675,382.95228757299157
2025-06-26 10:13:31,2,561.0837782990687,383.47377697249385
2025-06-26 10:13:31,4,140.3352103420989,477.09864259838645
2025-06-26 10:13:31,5,609.5047260080867,245.78782170690553
2025-06-26 10:13:31,6,164.5102068924333,451.4883702057386
2025-06-26 10:13:31,8,616.4293371187214,212.61950154218948
2025-06-26 10:13:31,9,615.1074508209738,210.52806345186326
2025-06-26 10:13:31,10,609.645380183828,239.1566461542314
2025-06-26 10:13:31,1,532.7533273231419,382.68565369591937
2025-06-26 10:13:31,2,561.5239445626428,383.3939205673989
2025-06-26 10:13:31,4,137.54664835399825,476.13541381326365
2025-06-26 10:13:31,5,609.6051996409684,245.48540399237163
2025-06-26 10:13:31,6,162.61733103235855,450.9064688446364
2025-06-26 10:13:31,8,616.3900688915426,212.65578665538777
2025-06-26 10:13:31,9,615.0951051374756,210.59661415007145
2025-06-26 10:13:31,10,609.5305036190314,240.29905463733076
2025-06-26 10:13:31,1,533.2122374115911,382.5804405757899
2025-06-26 10:13:31,2,561.9137776659958,383.2325832934322
2025-06-26 10:13:31,4,135.70758370636594,475.4454145564864
2025-06-26 10:13:31,5,609.6090996363504,245.52545177267223
2025-06-26 10:13:31,6,161.49965680140753,450.06920345725786
2025-06-26 10:13:31,8,616.4398195820163,212.67966862130137
2025-06-26 10:13:31,9,614.8213895275032,210.5862106816628
2025-06-26 10:13:31,10,609.4156270542346,241.44146312043011
2025-06-26 10:13:32,1,533.7846135217542,382.06349336542746
2025-06-26 10:13:32,2,562.4623931594529,383.0152098026761
2025-06-26 10:13:32,4,132.07899994026508,474.4265234972992
2025-06-26 10:13:32,5,609.575092329972,244.97177680574737
2025-06-26 10:13:32,6,159.40440968522148,448.7659628510959
2025-06-26 10:13:32,8,616.2242618177601,212.74498074186602
2025-06-26 10:13:32,9,614.6016373483046,210.58066452552254
2025-06-26 10:13:32,10,609.7142594640295,236.64141151504847
2025-06-26 10:13:32,1,534.1728663862024,382.0411321866253
2025-06-26 10:13:32,2,562.7503784312867,383.0172548128428
2025-06-26 10:13:32,4,128.66811068769204,472.93298468322234
2025-06-26 10:13:32,5,609.5887965783628,244.23486436418045
2025-06-26 10:13:32,6,156.4179007401371,447.5032256999693
2025-06-26 10:13:32,8,616.1612046594846,212.77697194468
2025-06-26 10:13:32,9,614.6262068145364,210.70303837670178
2025-06-26 10:13:32,10,609.846773568653,233.86916663578063
2025-06-26 10:13:32,1,534.5582818003824,382.09197204025486
2025-06-26 10:13:32,2,562.9905891413725,383.0264869963064
2025-06-26 10:13:32,4,126.33664996454837,472.2382391281206
2025-06-26 10:13:32,5,609.5823101270986,243.94314248678148
2025-06-26 10:13:32,6,154.18842010819336,446.4992793078756
2025-06-26 10:13:32,8,616.1695179165386,212.7798396560222
2025-06-26 10:13:32,9,614.623029436129,210.8258336777435
2025-06-26 10:13:32,10,609.8560728181278,233.3817240297994
2025-06-26 10:13:33,1,534.8535734806818,382.0541257878516
2025-06-26 10:13:33,2,563.15352447404,383.08480291398826
