timestamp,track_id,cx,cy,w,h
2025-07-04 14:29:04,6,167.80686056623438,522.6526272643575,126.06034760678628,370.86607014654635
2025-07-04 14:29:04,8,619.760686391819,219.8867701776728,429.2401858406598,159.48445743628446
2025-07-04 14:29:05,1,521.8905999976396,381.9336081070015,356.60885669129607,288.4312221606325
2025-07-04 14:29:05,2,547.9543259602736,383.452561843976,374.7809979185088,288.66641183210567
2025-07-04 14:29:05,4,151.67026073505485,517.9783208243626,176.36973698491573,432.0054393333124
2025-07-04 14:29:05,5,609.4112181464934,238.8419615522511,417.55117266091423,174.40619935169747
2025-07-04 14:29:05,6,172.5648605489618,520.4446775212818,126.74113407366588,369.8699870982982
2025-07-04 14:29:05,8,619.0118713269476,219.9322727512028,428.61816837026583,159.2397719817949
2025-07-04 14:29:05,1,522.0777526110812,382.41002191999894,357.1886558019112,288.91222242745994
2025-07-04 14:29:05,2,548.0039474156814,383.714078975513,375.1407813222779,288.9228797203581
2025-07-04 14:29:05,4,154.90146660682896,517.2408370950607,176.84962911021915,432.00492103487375
2025-07-04 14:29:05,5,609.4819664420683,238.90500460652711,417.5190197797144,174.45963299814997
2025-07-04 14:29:05,6,175.46623764147273,518.3296479612281,127.62598055236421,368.93817189079016
2025-07-04 14:29:05,8,619.0549020093363,220.16010971606693,429.5053932760119,159.58628125196742
2025-07-04 14:29:05,1,522.1185387366709,382.9036017388195,357.78821653880374,289.4600754550945
2025-07-04 14:29:05,2,548.0590297121115,383.948689651735,375.5309866533691,289.2320972921
2025-07-04 14:29:05,4,157.10305404640872,516.7398947813599,177.29787148475617,432.00437346395245
2025-07-04 14:29:05,5,609.5179856866813,238.97122235278445,417.51086894956757,174.5246209484406
2025-07-04 14:29:05,6,177.71460931363296,517.280499920431,128.73205801295325,368.47990448392216
2025-07-04 14:29:05,8,619.6076079879116,220.26382359741353,430.2012983968591,159.87745322401045
2025-07-04 14:29:06,1,522.1267937197516,383.0519835116469,357.9340381354666,289.64275316481576
2025-07-04 14:29:06,2,548.0176355406219,384.0434571528779,375.8120778456448,289.47552992453154
2025-07-04 14:29:06,4,158.3888872987565,515.4829643151551,177.72123954298075,432.00386019222356
2025-07-04 14:29:06,5,609.5551148839697,238.982602830484,417.52501242041524,174.59884481892385
2025-07-04 14:29:06,6,181.00021773650295,516.5310092865677,130.2091312582715,368.0494274027441
2025-07-04 14:29:06,8,619.5567073085324,220.12732668007692,430.7399795199586,160.13472519494402
2025-07-04 14:29:06,1,522.2280200778179,383.2844760452148,358.32151760758666,290.06103391214674
2025-07-04 14:29:06,2,548.0828965656013,383.89670291426745,375.6635948800488,289.3566324982563
2025-07-04 14:29:06,4,161.55353622395407,514.9312665196984,178.1563957383209,432.0033988496234
2025-07-04 14:29:06,5,609.607064257275,239.11139623567502,417.72986102900524,174.76519568223108
2025-07-04 14:29:06,6,183.61599275414292,514.0460653734747,131.4522218908429,366.6650021124865
2025-07-04 14:29:06,8,620.5309682061239,220.76351585553226,431.86778457290916,160.65334864601334
2025-07-04 14:29:06,1,522.2635796831291,383.3886737895243,358.4284681995231,290.2454588314622
2025-07-04 14:29:06,2,548.1526803152348,383.73606931921034,375.4218891090088,289.140363831866
2025-07-04 14:29:06,4,164.0230449380195,514.4881599077085,178.54505099634673,432.00299068808863
2025-07-04 14:29:06,5,609.6331591783597,239.16574955959504,417.71776891085824,174.83413060888188
2025-07-04 14:29:06,6,185.46847540699235,512.3339098050569,132.7329040549281,365.5787639423489
2025-07-04 14:29:06,8,621.5467259180847,221.2450258361661,431.6454609312948,160.65061118639318
2025-07-04 14:29:07,1,522.2926484211237,383.3647898815242,358.45573605048776,290.3628644705118
2025-07-04 14:29:07,2,548.3829587640515,383.6514422341041,375.62578246400994,289.29117756179846
2025-07-04 14:29:07,4,166.27759861468854,514.7848386590314,178.89519538605464,432.0026316255841
2025-07-04 14:29:07,5,609.6552029604933,239.3201676775166,417.759433924922,174.9265201468433
2025-07-04 14:29:07,6,187.65538435985522,510.4457354647219,133.7169192094587,364.19455232106
2025-07-04 14:29:07,8,621.2791789071321,221.33307384632852,431.64085709015444,160.74490577824457
2025-07-04 14:29:07,1,522.39886463165,382.95372532380725,357.75369534142607,289.793528338495
2025-07-04 14:29:07,2,548.5091686554714,383.1731513512534,375.220532183851,288.90730214988776
2025-07-04 14:29:07,4,168.44594670487186,514.453963617144,179.22907354928745,432.0023162739338
2025-07-04 14:29:07,5,609.6000180413216,239.5005096026797,417.92249499274885,175.08416441939428
2025-07-04 14:29:07,6,189.07894607849994,508.3268522162888,134.55259858900274,362.1778138096822
2025-07-04 14:29:07,8,621.0606050718688,221.68528001503728,432.3346769544902,161.13781128474105
2025-07-04 14:29:07,1,522.6679255531857,382.03911018107385,356.3600823910326,288.47241517468683
2025-07-04 14:29:07,2,548.7247554841672,382.6474135380985,375.0663292192586,288.68993014297234
2025-07-04 14:29:07,4,172.48940392747005,513.8996178679749,179.5994001615544,432.00203933202016
2025-07-04 14:29:07,5,609.5138491754441,239.67062282410785,418.0226250990045,175.22748675712785
2025-07-04 14:29:07,6,191.41922935003186,506.6718036737812,135.51763411405975,360.8340495735607
2025-07-04 14:29:07,8,620.1204471520881,221.8093398074745,432.3776295325699,161.27698690863087
2025-07-04 14:29:08,1,522.7062497435895,381.3994202203654,355.2469608177579,287.3134282016779
2025-07-04 14:29:08,2,548.8059146604921,382.41538076999973,374.94490667212983,288.4888451967727
2025-07-04 14:29:08,4,175.23336308157485,513.4747970854704,179.88821288610302,432.0017960071971
2025-07-04 14:29:08,5,609.4634295702656,239.78119815941076,417.9242399801201,175.28114387747797
2025-07-04 14:29:08,6,192.98785034635213,505.54566833621413,136.63378397148182,359.62921104630936
2025-07-04 14:29:08,8,621.2537377184134,221.16871024993944,432.6787651391571,161.54004665155134
2025-07-04 14:29:08,1,522.7783431212258,380.9790207002234,354.64435269793694,286.54648637669146
2025-07-04 14:29:08,2,548.8331214526611,382.21127438701825,374.6194186889507,288.09623848007925
2025-07-04 14:29:08,4,177.05567913483495,512.5168203510449,180.10397142814878,432.0015820912704
2025-07-04 14:29:08,5,609.438462240604,239.82342368277006,417.7987569950026,175.31777152946336
2025-07-04 14:29:08,6,194.61919199671658,503.98165619615986,137.85541039237688,358.5361986982441
2025-07-04 14:29:08,8,620.3902461931664,221.19630848481395,432.27740951405895,161.50534421241213
2025-07-04 14:29:08,1,522.7818710385845,381.12977519437686,355.3612337830915,286.97626013422655
2025-07-04 14:29:08,2,548.8861461851309,382.25502621416183,374.8277019690829,288.15419662692767
2025-07-04 14:29:08,4,178.80569638382028,512.0389500840762,180.2932809470937,432.00139392354436
2025-07-04 14:29:08,5,609.4233927101864,239.91105597579747,417.6510731606089,175.34321531546286
2025-07-04 14:29:08,6,196.1996212093281,502.694598565247,139.09609142759996,357.5148779379427
2025-07-04 14:29:08,8,620.5722187926909,221.35017830921507,432.2433613093442,161.60414340244887
2025-07-04 14:29:09,1,522.8056971744006,381.56460339818994,356.5619226922177,287.9076475990913
2025-07-04 14:29:09,2,548.9784598464602,382.5988477261727,375.30484190373653,288.47258294679204
2025-07-04 14:29:09,4,181.20046364396455,511.4304276306343,180.4921394522047,432.00122832476404
2025-07-04 14:29:09,5,609.351698741078,239.9976136824229,417.74071496785393,175.4824355363857
2025-07-04 14:29:09,6,197.365719330521,500.3482553730162,139.905543512414,355.2191655656425
2025-07-04 14:29:09,8,622.2351049356719,219.47647795777567,432.7761573178423,161.94676078366467
2025-07-04 14:29:09,1,522.827334646395,381.67810044369435,356.9941061554124,288.20790913533006
2025-07-04 14:29:09,2,549.1620788044665,382.6717205694014,375.3733691119278,288.45842883207416
2025-07-04 14:29:09,4,182.82533980499102,511.17666381188275,180.7087173869803,432.0010825303756
2025-07-04 14:29:09,5,609.2950571441856,239.9897449683562,417.5688270051312,175.50361314603435
2025-07-04 14:29:09,6,199.1923738535625,498.42381846970864,141.00538144336628,353.6617262836678
2025-07-04 14:29:09,8,623.1227999936687,219.5131091236928,433.1880785293215,162.2750198001744
2025-07-04 14:29:09,1,522.9696867811896,382.0562184117838,357.7531834665235,288.8325961371106
2025-07-04 14:29:09,2,549.4177021699595,382.8924742244973,375.6500959932931,288.62832754144347
2025-07-04 14:29:09,4,184.26735059983952,510.81380476740725,180.9107480299441,432.00095413137717
2025-07-04 14:29:09,5,609.2751415153105,240.14488391543267,417.45143990549013,175.53824705760542
2025-07-04 14:29:09,6,200.37702460640594,497.14136573133914,142.2999924168853,352.9938578736093
2025-07-04 14:29:09,8,622.9964903845197,218.0887181481096,432.7407353145006,162.2496107681852
2025-07-04 14:29:09,1,523.1257839745135,382.3802046109986,357.90402452537785,288.93583074754974
2025-07-04 14:29:09,2,549.7237814957996,383.12543484683,375.7662760825548,288.67938948915025
2025-07-04 14:29:09,4,185.60138308185708,510.2784002899155,181.1653851916444,432.0008410240597
2025-07-04 14:29:09,5,609.2431206029196,240.27714343673364,417.4331092815346,175.61439924874378
2025-07-04 14:29:09,6,202.22914990233693,495.5975074473473,143.63162159634055,352.4546116727256
2025-07-04 14:29:09,8,623.6641696249108,217.38160216484815,432.6157997647664,162.3516695971686
2025-07-04 14:29:10,1,523.6751100497871,382.92495137122046,358.5132157985824,289.43934989239324
2025-07-04 14:29:10,2,550.3833750482393,383.5939363843325,376.1553289814867,288.9896581889292
2025-07-04 14:29:10,4,188.42419316755357,509.9058183415239,181.52432335399857,432.00074136779097
2025-07-04 14:29:10,5,609.1826804033744,240.40504411085516,417.39045743432644,175.6810461532899
2025-07-04 14:29:10,6,203.18889740452096,493.84873720559636,144.6105347922321,351.48757611088274
2025-07-04 14:29:10,8,624.099063309043,216.71773014436573,432.4745808636854,162.4534377395674
2025-07-04 14:29:10,1,524.0943153840476,383.15649047071975,358.8430439861021,289.7050851622867
2025-07-04 14:29:10,2,550.937513266888,383.7453463874391,376.1489673223843,288.9694593442898
2025-07-04 14:29:10,4,190.8980627975106,508.15322973997763,182.05269739237852,432.0006535495322
2025-07-04 14:29:10,5,609.1835899933144,240.49945755415322,417.37199781395617,175.75571132153226
2025-07-04 14:29:10,6,203.9202030558669,490.74134588456894,145.17578338085667,349.2569215903628
2025-07-04 14:29:10,8,624.1644334290492,215.76503907709264,432.1130471178879,162.4526690052464
2025-07-04 14:29:10,1,524.4611050614856,383.18350483650295,358.90161135289503,289.72970538260415
2025-07-04 14:29:10,2,551.3989370569448,383.7860121178426,376.070177675043,288.86216296131255
2025-07-04 14:29:10,4,193.4561525894921,506.79763796130084,182.70485384288736,432.0005761538579
2025-07-04 14:29:10,5,609.1942358291836,240.55044839856652,417.3831870974584,175.84211262274073
2025-07-04 14:29:10,6,204.38336331612302,489.07532729526076,146.3034437332455,348.5787012283328
2025-07-04 14:29:10,8,624.3485720575238,215.10357053541168,431.7872965288932,162.45561898891947
2025-07-04 14:29:11,1,524.790787428326,383.24030197240154,358.72757079234873,289.5372075322771
2025-07-04 14:29:11,2,551.7030205085132,383.77340943088035,375.85651733717077,288.61940431765527
2025-07-04 14:29:11,4,195.64044882157845,505.71925283116997,183.38161026269032,432.0005079374595
2025-07-04 14:29:11,5,609.1514844175381,240.58834767101703,417.3567676592997,175.91409884438661
2025-07-04 14:29:11,6,205.41661243209853,488.3399432064962,147.72336505124488,348.45587202809793
2025-07-04 14:29:11,8,625.4355189469795,215.35007966588321,431.0327988974051,162.27468804334688
2025-07-04 14:29:11,1,525.702716636736,382.8378278509873,357.8258992005679,288.6034740444436
2025-07-04 14:29:11,2,552.2927009280265,383.00295527382013,374.540853111509,287.2741164783622
2025-07-04 14:29:11,4,197.30577399771417,504.41314022473125,184.08430246199902,432.0004478073224
2025-07-04 14:29:11,5,609.0834804737012,240.5402574925869,417.434724027019,176.03892540751252
2025-07-04 14:29:11,6,207.2173705329658,487.17534681470596,148.78730362833946,347.45826691323293
2025-07-04 14:29:11,8,626.8828743922901,216.5634385546682,430.78337665100116,162.29520681104395
2025-07-04 14:29:11,1,526.2773675654025,382.41047687133806,357.19327910313507,287.8291533238845
2025-07-04 14:29:11,2,552.8451246144805,382.5060956642805,373.9918857042819,286.4766939749371
2025-07-04 14:29:11,4,197.47614200999132,503.6089933483364,184.72730430321172,432.00039480194147
2025-07-04 14:29:11,5,609.2970893188219,240.58837069164625,417.95056271774274,176.38426968378025
2025-07-04 14:29:11,6,208.86819030598386,485.72940333433655,149.47403230832896,345.5471132730029
2025-07-04 14:29:11,8,627.7990969805554,215.56194329104554,430.68144576278854,162.34912896853115
2025-07-04 14:29:12,1,526.7747884588086,382.09634759399137,357.2965678258222,287.64943938850547
2025-07-04 14:29:12,2,553.4553264232104,382.217562711252,374.00249279828273,286.097065757648
2025-07-04 14:29:12,4,196.63765133770875,502.92605581396714,185.3401906767873,432.0003480750735
2025-07-04 14:29:12,5,609.4207810802225,240.5466968743752,418.0917583466253,176.56108215135905
2025-07-04 14:29:12,6,208.09536929691984,484.58771971934954,149.84835395832957,344.013258169109
2025-07-04 14:29:12,8,627.5499830389651,217.10655408806167,430.26887679832356,162.30609210933315
2025-07-04 14:29:12,1,527.3431916089551,381.6635240586279,357.32041237728697,287.31399100883755
2025-07-04 14:29:12,2,553.9962363505574,381.94256968054356,374.10560553352343,285.75693767796156
2025-07-04 14:29:12,4,195.62990003959504,502.26152528079774,185.87180500291734,432.0003068816273
2025-07-04 14:29:12,5,609.1521573235373,240.5409954351322,417.8377559475048,176.5482245670883
2025-07-04 14:29:12,6,206.87773426563385,483.2951777863128,149.89917409864444,342.343858731286
2025-07-04 14:29:12,8,626.1253640041023,217.73781205023275,430.0952013750159,162.36895265303582
2025-07-04 14:29:12,1,528.083107911793,380.9625957075255,357.20956710189057,286.76737453463795
2025-07-04 14:29:12,2,554.7648286927587,381.81718281156697,374.70729416536307,285.84689732694176
2025-07-04 14:29:12,4,194.0893153958831,501.91408134763736,186.41268085717434,432.0002705653734
2025-07-04 14:29:12,5,609.286832907388,240.68867345609996,418.210841164421,176.82819827896736
2025-07-04 14:29:12,6,205.82504751780402,481.88757427609823,149.8702718256891,340.7670669053075
2025-07-04 14:29:12,8,625.0321769250752,217.32336961016497,430.18090797995677,162.53513573415051
2025-07-04 14:29:13,1,528.5967027458543,380.72514603648153,357.6603613418056,286.67647470533774
2025-07-04 14:29:13,2,555.2127747450879,381.45110679381116,374.5159011706478,285.2594678350265
2025-07-04 14:29:13,4,192.44004059905865,501.4173368216387,186.82396984837158,432.00023854820813
2025-07-04 14:29:13,5,609.2722817214351,240.91762222510226,418.203341741687,176.93733113040707
2025-07-04 14:29:13,6,206.21878769950973,479.88652273454215,150.0594680768836,339.091180446863
2025-07-04 14:29:13,8,624.1634195173643,215.97969172452434,430.0813822316866,162.590679298821
2025-07-04 14:29:13,1,528.6580173152074,380.3885262451842,357.6798432878886,286.25976695306656
2025-07-04 14:29:13,2,555.555142618516,381.2300760667474,374.851306727455,285.11534293925064
2025-07-04 14:29:13,4,191.51532786583635,501.15624152070774,187.1983180583812,432.0002103207579
2025-07-04 14:29:13,5,609.2491999362966,240.97482830456386,418.216400942066,177.0578486486429
2025-07-04 14:29:13,6,205.40675209184673,478.89540879948095,150.33757642720244,338.1687548604291
2025-07-04 14:29:13,8,624.2414532181617,213.8676277524423,430.3730634640598,162.77265782484693
2025-07-04 14:29:13,9,629.9585570563877,211.82766582634832,428.4726319536821,162.6762713022664
2025-07-04 14:29:13,1,528.6321703942388,380.3734090553414,357.9843235532136,286.13472114668775
2025-07-04 14:29:13,2,555.97474390191,381.6056135159299,376.08742691242696,285.74977627033877
2025-07-04 14:29:13,4,190.40170754998712,501.02539138089793,187.53156883507953,432.0001854341434
2025-07-04 14:29:13,5,609.2006788743134,241.10664797852763,418.2654409774684,177.19909968720162
2025-07-04 14:29:13,6,204.08000440685697,477.8049712151125,150.45981324519562,337.07789398952593
2025-07-04 14:29:13,8,623.9000942690316,212.92292700199877,430.3496683674639,162.82514929717678
2025-07-04 14:29:13,9,631.4142806467504,211.84114854259823,428.2268578427372,162.56785240262076
2025-07-04 14:29:14,1,528.8376844277498,380.5900936647181,358.80433315309847,286.4908222686811
2025-07-04 14:29:14,2,556.1772138695453,382.1112956771308,377.35581060640465,286.50966925028774
2025-07-04 14:29:14,4,188.37136180952052,499.8512223438259,187.77192725563626,432.00016349275063
2025-07-04 14:29:14,5,609.1663075201192,241.4325553642911,418.63967030851063,177.50250791684212
2025-07-04 14:29:14,6,203.16780218415212,474.2211412499944,150.80244709075617,336.3568677992798
2025-07-04 14:29:14,8,624.1611449840254,212.60885489014294,430.3838670861447,162.90709332311735
2025-07-04 14:29:14,9,630.7524388207946,212.0011157706329,427.9292199477186,162.44276907091933
2025-07-04 14:29:14,1,529.1322124843444,380.65326564355865,359.3673372665987,286.6516646235963
2025-07-04 14:29:14,2,556.3216472466146,382.4053329410183,378.2143585030119,287.00971904959806
2025-07-04 14:29:14,4,187.13303772346913,499.210559092198,187.9865110910851,432.00014414787995
2025-07-04 14:29:14,5,609.1472842371255,241.5762140404094,418.5955238308204,177.61427497734925
2025-07-04 14:29:14,6,202.07669433822377,473.71520811237804,150.99566008616054,335.7387727136518
2025-07-04 14:29:14,8,624.3277046554167,212.5233546157174,430.35605302902513,162.9677976380937
2025-07-04 14:29:14,9,630.4681220415889,212.13559312544712,427.9623648656776,162.44735271642008
2025-07-04 14:29:14,1,529.2937325918707,380.8078622482604,359.9243604131118,286.8723110129321
2025-07-04 14:29:14,2,556.3358313762657,382.6419727867259,378.84206155182414,287.38463800102045
2025-07-04 14:29:14,4,185.29328267715186,498.5450216336416,188.07251753237574,431.8780187072763
2025-07-04 14:29:14,5,609.1365629949946,241.7763201122142,418.71391598813943,177.80405750575164
2025-07-04 14:29:14,6,201.22273412398636,472.7526368414394,151.33091991132483,335.5203296274419
2025-07-04 14:29:14,8,623.9699430055931,212.53158467834885,430.14721698127255,162.95820522503143
2025-07-04 14:29:14,9,630.480530092204,212.27847136675874,427.90175898021994,162.4139819911034
2025-07-04 14:29:15,1,529.3678435312697,381.08149209993684,360.5149814756633,287.17163413856576
2025-07-04 14:29:15,2,556.3550046376953,382.95857341792833,379.4637688869532,287.80253680233443
2025-07-04 14:29:15,4,183.50255447248833,498.1360503685293,188.07128581538655,431.74212742821476
2025-07-04 14:29:15,5,609.1424983211565,241.92937470214483,418.5613876424721,177.8604319429898
2025-07-04 14:29:15,6,200.7709267763681,471.390738062953,151.43448994133888,334.62019618485965
2025-07-04 14:29:15,8,623.6464908338951,212.58590236669667,430.0442335275037,162.98325229880658
2025-07-04 14:29:15,9,630.6738800068765,212.42644930874997,428.02517006506565,162.4540546904484
2025-07-04 14:29:15,1,529.4404670201143,381.6504348379787,361.35470849350577,287.7572251669932
2025-07-04 14:29:15,2,556.3676581655932,383.3548113463302,380.2032420579949,288.3812592968983
2025-07-04 14:29:15,4,180.54474490802417,497.10140506040324,187.68089197800242,430.97917818379176
2025-07-04 14:29:15,5,609.1865480589025,242.07335402279932,418.65196927417605,178.03006367242276
2025-07-04 14:29:15,6,200.15123376210744,469.6655886958631,150.87267032049832,332.43521455404516
2025-07-04 14:29:15,8,623.0292626025412,212.8620334101266,430.4494214856036,163.24535243897463
2025-07-04 14:29:15,9,630.2005983711176,212.77279784203026,428.73695356411827,162.74383663595933
2025-07-04 14:29:15,1,529.5711280731518,381.85431556110825,361.688325521849,287.9469979493422
2025-07-04 14:29:15,2,556.3551232310128,383.52858080745267,380.50912639957596,288.63156173080586
2025-07-04 14:29:15,4,178.11679458129387,496.3649362772151,187.26553064516787,430.22611130623716
2025-07-04 14:29:15,5,609.1698571110319,242.3195255838152,418.7740366462895,178.21651468804356
2025-07-04 14:29:15,6,198.19112604291087,468.90863028062836,150.53942270203504,331.6041847850129
2025-07-04 14:29:15,8,623.185396594166,212.93610472004536,430.3123222698023,163.3026779321583
2025-07-04 14:29:15,9,629.7796236571105,212.86834568022323,428.87190074251066,162.8111032207078
2025-07-04 14:29:15,10,611.8910821528196,222.020978720772,412.4812297228693,171.26556189034216
2025-07-04 14:29:16,1,529.7016310855732,382.0647821662158,362.2424866840927,288.35795261597093
2025-07-04 14:29:16,2,556.576092452973,383.42274046450495,380.72625971275335,288.8006939492463
2025-07-04 14:29:16,4,175.76883580098402,495.25008211196024,186.57528436446734,428.72205341113533
2025-07-04 14:29:16,5,609.1940256909753,242.52245679158472,418.8672427761719,178.38649077229033
2025-07-04 14:29:16,6,196.05314228798835,468.41338796905535,149.98063229665888,330.9464894975189
2025-07-04 14:29:16,8,622.494786376708,213.0152896435786,429.9631058215448,163.27487827469105
2025-07-04 14:29:16,9,628.199973802068,212.9012536179,428.9038475367704,162.84301774451407
2025-07-04 14:29:16,10,612.392457193517,218.2666903320869,412.374345901806,171.09261121017403
2025-07-04 14:29:16,1,529.765130362514,382.1061588877422,362.5246705484608,288.5688434955458
2025-07-04 14:29:16,2,556.8527181769618,383.2424032618556,380.83166148078726,288.86706042909816
2025-07-04 14:29:16,4,174.20653976189686,494.0944682001455,186.00916346188603,427.5185757839257
2025-07-04 14:29:16,5,609.2385281931854,242.58293515437782,418.934459919185,178.5432160453075
2025-07-04 14:29:16,6,194.96393099617455,467.90412377474894,149.73868802698732,330.6920677667507
2025-07-04 14:29:16,8,622.3445094265741,213.00240222758578,429.67309572847284,163.26186998894195
2025-07-04 14:29:16,9,621.8337239543827,211.185678245302,424.2551101772477,161.02970389529042
2025-07-04 14:29:16,10,612.6254399503377,217.39043833781386,416.79015745528034,172.87834549144713
2025-07-04 14:29:16,1,529.7357074504469,381.82358850693953,362.1801257120152,288.2368563415672
2025-07-04 14:29:16,2,557.140559617517,382.8245061907702,380.38384856793704,288.4316933084983
2025-07-04 14:29:16,4,172.15694209078657,492.6596491262354,185.40015931008256,426.2176738432652
2025-07-04 14:29:16,5,609.2860656261671,242.6150203205807,419.1405823691466,178.7683252997515
2025-07-04 14:29:16,6,193.30691770675818,466.6583550341967,149.425920456435,330.0574793844128
2025-07-04 14:29:16,8,621.5228883136192,213.0424241514385,429.60188515556007,163.34930011858268
2025-07-04 14:29:16,9,618.5883298530516,210.66509448756375,422.9611644449966,160.51992812758533
2025-07-04 14:29:16,10,612.8594985711253,215.7515385728978,412.4595404453723,170.82257487675474
